Group,Time,Id,User,Message
"group 80","9/27/2016 5:35:17 PM","R_2CjtuMKcytGdM2B","User 1","And I cant think of any like random person I'd wanna tell somethign to"
"group 80","9/27/2016 5:35:19 PM","R_3jU1wJVmKc5QVIZ","User 2","i dont really say it but they know tho"
"group 80","9/27/2016 5:35:23 PM","R_3jU1wJVmKc5QVIZ","User 2","hahaha"
"group 80","9/27/2016 5:35:28 PM","R_3jU1wJVmKc5QVIZ","User 2","same..."
"group 80","9/27/2016 5:35:41 PM","R_2CjtuMKcytGdM2B","User 1","Lol I actually started doing this thing where I've written letters to people to let them know I love/appreciate them"
"group 80","9/27/2016 5:35:45 PM","R_2CjtuMKcytGdM2B","User 1","It's really awesome"
"group 80","9/27/2016 5:35:52 PM","R_3jU1wJVmKc5QVIZ","User 2","Do you send them the letters?"
"group 80","9/27/2016 5:35:56 PM","R_3jU1wJVmKc5QVIZ","User 2","thats rely cute"
"group 80","9/27/2016 5:36:10 PM","R_2CjtuMKcytGdM2B","User 1","Wrote one to my grandpa, my good friend and then like an appreciation letter for a professor I had that really influenced me"
"group 80","9/27/2016 5:36:19 PM","R_2CjtuMKcytGdM2B","User 1","Yeah hand write them!"
"group 80","9/27/2016 5:36:33 PM","R_2CjtuMKcytGdM2B","User 1","Haha it's super cheesy but I've really enjoyed doing them"
"group 80","9/27/2016 5:36:51 PM","R_3jU1wJVmKc5QVIZ","User 2","I should try that too but i feel like i would just keep the letters to myself"
"group 80","9/27/2016 5:36:54 PM","R_2CjtuMKcytGdM2B","User 1","What about you? ANything you would want to tell someone?"
"group 80","9/27/2016 5:37:22 PM","R_3jU1wJVmKc5QVIZ","User 2","Not really. The people I care the most about are my family and I do tell them everything"
"group 80","9/27/2016 5:38:00 PM","R_2CjtuMKcytGdM2B","User 1","If your house caught on fire what item would you save?"
"group 80","9/27/2016 5:38:18 PM","R_3jU1wJVmKc5QVIZ","User 2","Thats a hard one"
"group 80","9/27/2016 5:38:26 PM","R_3jU1wJVmKc5QVIZ","User 2","i have so many items i wanna save"
"group 80","9/27/2016 5:38:31 PM","R_3jU1wJVmKc5QVIZ","User 2"," :joy: :joy: :joy:"
"group 80","9/27/2016 5:38:34 PM","R_2CjtuMKcytGdM2B","User 1","Top 3?"
"group 80","9/27/2016 5:39:31 PM","R_3jU1wJVmKc5QVIZ","User 2","my good luck bracelet from my mom, the stars my siblings made for me before entering college, my huge teddy bear"
"group 80","9/27/2016 5:39:37 PM","R_3jU1wJVmKc5QVIZ","User 2","you"
"group 80","9/27/2016 5:39:38 PM","R_3jU1wJVmKc5QVIZ","User 2","?"
"group 80","9/27/2016 5:40:25 PM","R_2CjtuMKcytGdM2B","User 1","I think I would save my teddy bears, a necklace my grandma gave me before she passed away, and my box of birthday cards I keep/collected over the years"
"group 80","9/27/2016 5:40:32 PM","R_2CjtuMKcytGdM2B","User 1","pretty similar haha"
"group 80","9/27/2016 5:40:37 PM","R_3jU1wJVmKc5QVIZ","User 2","yepp"
"group 80","9/27/2016 5:40:47 PM","R_3jU1wJVmKc5QVIZ","User 2","Nice talking to you ;))"
"group 80","9/27/2016 5:40:56 PM","R_2CjtuMKcytGdM2B","User 1","You too!!"
"group 80","9/27/2016 5:41:56 PM","","System",">> User 2 has Disconnected"
"group 80","9/27/2016 5:42:03 PM","","System",">> User 1 has Disconnected"
"group 80","9/27/2016 5:58:06 PM","","System",">> This chat has now expired."
"group 81","9/27/2016 5:12:48 PM","","System",">> User 1 has Connected"
"group 81","9/27/2016 5:12:53 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 81","9/27/2016 5:12:53 PM","","System",">> User 2 has Connected"
"group 81","9/27/2016 5:13:40 PM","R_2fm2tYszNdY1qcv","User 2","Given    the    choice     of    anyone    in    the    world,    whom    would    you    want    as    a    dinner    guest?"
"group 81","9/27/2016 5:14:05 PM","R_3DhlgOgomyaTE7w","User 1","Mark Twin"
"group 81","9/27/2016 5:14:35 PM","R_2fm2tYszNdY1qcv","User 2","why"
"group 81","9/27/2016 5:15:19 PM","R_3DhlgOgomyaTE7w","User 1","Because he was sharp and a great writer"
"group 81","9/27/2016 5:15:24 PM","R_3DhlgOgomyaTE7w","User 1","Given    the    choice     of    anyone    in    the    world,    whom    would    you    want    as    a    dinner    guest?"
"group 81","9/27/2016 5:15:57 PM","R_2fm2tYszNdY1qcv","User 2","Haruki Murakami"
"group 81","9/27/2016 5:16:13 PM","R_2fm2tYszNdY1qcv","User 2","he's more contemporary, but he's also a great writer!"
"group 81","9/27/2016 5:16:31 PM","R_2fm2tYszNdY1qcv","User 2","What would constitute a ""perfect"" day for you?"
"group 81","9/27/2016 5:16:55 PM","R_3DhlgOgomyaTE7w","User 1","Sunny and warm/hot"
"group 81","9/27/2016 5:17:13 PM","R_3DhlgOgomyaTE7w","User 1","What would constitute a ""perfect"" day for you?"
"group 81","9/27/2016 5:17:29 PM","R_2fm2tYszNdY1qcv","User 2","a day on the beach!"
"group 81","9/27/2016 5:17:45 PM","R_3DhlgOgomyaTE7w","User 1","If    you    were    able    to    live    to    the    age    of    90    and    retain    either    the    mind    or    body    of    a    30 -­‐ year -­‐ old     for    the    last    60    years    of    your    life,    which    would    you     want?"
"group 81","9/27/2016 5:18:21 PM","R_2fm2tYszNdY1qcv","User 2","mind - I'd really want my cognitive abilities to remain intact"
"group 81","9/27/2016 5:18:25 PM","R_2fm2tYszNdY1qcv","User 2","If    you    were    able    to    live    to    the    age    of    90    and    retain    either    the    mind    or    body    of    a    30 -­‐ year -­‐ old     for    the    last    60    years    of    your    life,    which    would    you     want?"
"group 81","9/27/2016 5:18:48 PM","R_3DhlgOgomyaTE7w","User 1","Same, mind"
"group 81","9/27/2016 5:18:56 PM","R_2fm2tYszNdY1qcv","User 2","If you could change anything about the way you were raised, what would it be?"
"group 81","9/27/2016 5:19:26 PM","R_3DhlgOgomyaTE7w","User 1","Had a different relationship with my mother"
"group 81","9/27/2016 5:19:29 PM","R_3DhlgOgomyaTE7w","User 1","If you could change anything about the way you were raised, what would it be?"
"group 81","9/27/2016 5:19:56 PM","R_2fm2tYszNdY1qcv","User 2","I'd wish to be closer with my extended family"
"group 81","9/27/2016 5:20:00 PM","R_3DhlgOgomyaTE7w","User 1","If you could wake up tomorrow having gained any one quality or ability, what would it be?"
"group 81","9/27/2016 5:20:49 PM","R_2fm2tYszNdY1qcv","User 2","being better at maintaining contact with people"
"group 81","9/27/2016 5:20:53 PM","R_2fm2tYszNdY1qcv","User 2","If you could wake up tomorrow having gained any one quality or ability, what would it be?"
"group 81","9/27/2016 5:21:13 PM","R_3DhlgOgomyaTE7w","User 1","Natural elequent speaker"
"group 81","9/27/2016 5:21:17 PM","R_3DhlgOgomyaTE7w","User 1","If    a    crystal    ball    could    tell    you    the    truth    about    yourself,    your    life,    the    fu ture,    or    anything    else,     what    would    you    want    to    know"
"group 81","9/27/2016 5:21:20 PM","R_3DhlgOgomyaTE7w","User 1","?"
"group 81","9/27/2016 5:21:43 PM","R_2fm2tYszNdY1qcv","User 2","if what I do career-wise significantly helps others"
"group 81","9/27/2016 5:21:45 PM","R_2fm2tYszNdY1qcv","User 2","If    a    crystal    ball    could    tell    you    the    truth    about    yourself,    your    life,    the    fu ture,    or    anything    else,     what    would    you    want    to    know?"
"group 81","9/27/2016 5:23:13 PM","R_3DhlgOgomyaTE7w","User 1","What my future would be like"
"group 81","9/27/2016 5:23:17 PM","R_3DhlgOgomyaTE7w","User 1","What is the greatest accomplishment of your life?"
"group 81","9/27/2016 5:23:39 PM","R_2fm2tYszNdY1qcv","User 2","I honestly don't know"
"group 81","9/27/2016 5:23:42 PM","R_2fm2tYszNdY1qcv","User 2","What is the greatest accomplishment of your life?"
"group 81","9/27/2016 5:24:12 PM","R_3DhlgOgomyaTE7w","User 1","Getting out of poverty and getting my education in the U.S"
"group 81","9/27/2016 5:24:17 PM","R_3DhlgOgomyaTE7w","User 1","What is your most treasured memory?"
"group 81","9/27/2016 5:24:43 PM","R_2fm2tYszNdY1qcv","User 2","going to an observatory and looking at stars with my sister"
"group 81","9/27/2016 5:24:49 PM","R_2fm2tYszNdY1qcv","User 2","What is your most treasured memory?"
"group 81","9/27/2016 5:25:18 PM","R_3DhlgOgomyaTE7w","User 1","Time spent with my mother when grewing up"
"group 81","9/27/2016 5:25:21 PM","R_3DhlgOgomyaTE7w","User 1","If    you    knew    that    in    one    year    you    would    die    suddenly,    would    you    change    anything    about    the     way    you    are now    living?    Why?"
"group 81","9/27/2016 5:25:58 PM","R_2fm2tYszNdY1qcv","User 2","I would spend more free time traveling aimlessly. I keep on putting those trips off until later"
"group 81","9/27/2016 5:26:04 PM","R_2fm2tYszNdY1qcv","User 2","If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why?"
"group 81","9/27/2016 5:26:11 PM","R_3DhlgOgomyaTE7w","User 1","Yes, I would go traveling the world instead of doing homework"
"group 81","9/27/2016 5:26:26 PM","R_2fm2tYszNdY1qcv","User 2","How do you feel about your relationship with your mother?"
"group 81","9/27/2016 5:26:54 PM","R_3DhlgOgomyaTE7w","User 1","I wish I could ask her. She passed away."
"group 81","9/27/2016 5:27:03 PM","R_3DhlgOgomyaTE7w","User 1","How do you feel about your relationship with your mother?"
"group 81","9/27/2016 5:27:21 PM","R_2fm2tYszNdY1qcv","User 2","It was never great, but it's gotten better recently"
"group 81","9/27/2016 5:27:26 PM","R_3DhlgOgomyaTE7w","User 1","Share with your partner an embarrassing moment in your life."
"group 81","9/27/2016 5:27:38 PM","R_2fm2tYszNdY1qcv","User 2","..."
"group 81","9/27/2016 5:28:01 PM","R_2fm2tYszNdY1qcv","User 2","I once had a solo during a concert, but a part of my instrument broke so there was silence."
"group 81","9/27/2016 5:28:03 PM","R_2fm2tYszNdY1qcv","User 2","Share with your partner an embarrassing moment in your life."
"group 81","9/27/2016 5:28:22 PM","R_3DhlgOgomyaTE7w","User 1","One of my high-heels was broken off while meeting a guy for the first time"
"group 81","9/27/2016 5:28:28 PM","R_3DhlgOgomyaTE7w","User 1","When did you last cry in front of another person? By yourself?"
"group 81","9/27/2016 5:28:40 PM","R_2fm2tYszNdY1qcv","User 2","In front of another person: probably 3 weeks ago or so"
"group 81","9/27/2016 5:28:53 PM","R_3DhlgOgomyaTE7w","User 1","About 4 days ago in front of a friend"
"group 81","9/27/2016 5:28:53 PM","R_2fm2tYszNdY1qcv","User 2","by myself: just a bit more recently, maybe 2 weeks ago"
"group 81","9/27/2016 5:28:58 PM","R_2fm2tYszNdY1qcv","User 2","I didn't ask you..."
"group 81","9/27/2016 5:29:01 PM","R_2fm2tYszNdY1qcv","User 2","but okay!"
"group 81","9/27/2016 5:29:13 PM","R_2fm2tYszNdY1qcv","User 2","If    you    were    to    die    this    e vening    with    no    opportunity    to    communicate    with    anyone,    what     would    you    most    regret    not    having    told    someone?    Why    haven't    you    told    them    yet?"
"group 81","9/27/2016 5:29:52 PM","R_3DhlgOgomyaTE7w","User 1","en, good question."
"group 81","9/27/2016 5:30:05 PM","R_3DhlgOgomyaTE7w","User 1","i can't thinnk of one."
"group 81","9/27/2016 5:30:13 PM","R_2fm2tYszNdY1qcv","User 2","..."
"group 81","9/27/2016 5:30:21 PM","R_3DhlgOgomyaTE7w","User 1","How about you?"
"group 81","9/27/2016 5:30:39 PM","R_2fm2tYszNdY1qcv","User 2","for me, it's a bit more personal so I can't share"
"group 81","9/27/2016 5:30:40 PM","R_2fm2tYszNdY1qcv","User 2","Your    house,    containing    everything    you    own,    catches    fire.    After    saving    your    loved    ones    and     pets,    you    have    time    to     safely    make    a    final    dash    to    save    any    one    item.    What    would    it    be?     Why?"
"group 81","9/27/2016 5:32:38 PM","R_2fm2tYszNdY1qcv","User 2","Of    all    the    people    in    your    family, whose    death    would    you    find    most    disturbing?    Why?"
"group 81","9/27/2016 5:32:48 PM","R_3DhlgOgomyaTE7w","User 1","wait"
"group 81","9/27/2016 5:32:59 PM","R_3DhlgOgomyaTE7w","User 1","haven't asnwer the other question yet"
"group 81","9/27/2016 5:33:01 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 81","9/27/2016 5:33:18 PM","R_3DhlgOgomyaTE7w","User 1","my mom's"
"group 81","9/27/2016 5:33:33 PM","R_3DhlgOgomyaTE7w","User 1","because I did not have a chance to see her before she was gone"
"group 81","9/27/2016 5:33:37 PM","R_3DhlgOgomyaTE7w","User 1","how about you?"
"group 81","9/27/2016 5:33:52 PM","R_2fm2tYszNdY1qcv","User 2","disturbing to me is like what you wouldn't be able to expect"
"group 81","9/27/2016 5:34:01 PM","R_3DhlgOgomyaTE7w","User 1","right"
"group 81","9/27/2016 5:34:02 PM","R_2fm2tYszNdY1qcv","User 2","and since my little brother is the youngest, it would be disturbing to imagine his death"
"group 81","9/27/2016 5:34:09 PM","R_2fm2tYszNdY1qcv","User 2","coming before mine"
"group 81","9/27/2016 5:34:15 PM","R_3DhlgOgomyaTE7w","User 1","i guess we are done here"
"group 81","9/27/2016 5:34:29 PM","","System",">> User 1 has Disconnected"
"group 81","9/27/2016 5:34:32 PM","","System",">> User 2 has Disconnected"
"group 81","9/27/2016 5:58:08 PM","","System",">> This chat has now expired."
"group 82","9/27/2016 5:13:59 PM","","System",">> User 1 has Connected"
"group 82","9/27/2016 5:22:01 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 82","9/27/2016 5:22:01 PM","","System",">> User 2 has Connected"
"group 82","9/27/2016 5:22:32 PM","R_1q9b2MOQa1S57sC","User 2","Given the choice of anyone in the world, whom would you want as a dinner guest?"
"group 82","9/27/2016 5:42:06 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 82","9/27/2016 5:51:20 PM","","System",">> User 1 has Disconnected"
"group 82","9/27/2016 5:58:55 PM","","System",">> User 2 has Disconnected"
"group 82","9/27/2016 6:07:14 PM","","System",">> This chat has now expired."
"group 83","9/27/2016 5:22:07 PM","","System",">> User 1 has Connected"
"group 83","9/27/2016 5:24:32 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 83","9/27/2016 5:24:32 PM","","System",">> User 2 has Connected"
"group 83","9/27/2016 5:24:37 PM","R_2Bt96Ajf9uLApF4","User 1","hello"
"group 83","9/27/2016 5:24:40 PM","R_3oNicRfgCYACSW0","User 2","hi"
"group 83","9/27/2016 5:25:28 PM","R_2Bt96Ajf9uLApF4","User 1","i somehow skipped this part and finished the study already"
"group 83","9/27/2016 5:25:35 PM","R_3oNicRfgCYACSW0","User 2","LOL omg"
"group 83","9/27/2016 5:25:36 PM","R_2Bt96Ajf9uLApF4","User 1","i just reopened this to look like im doing something"
"group 83","9/27/2016 5:26:07 PM","R_3oNicRfgCYACSW0","User 2","I had to log into 3 different computers because I couldn't connect to anyone :joy:"
"group 83","9/27/2016 5:26:31 PM","R_2Bt96Ajf9uLApF4","User 1","lol i'm sorry"
"group 83","9/27/2016 5:26:36 PM","R_3oNicRfgCYACSW0","User 2","hahahaha no worries"
"group 83","9/27/2016 5:26:40 PM","R_3oNicRfgCYACSW0","User 2","i was just confused :joy:"
"group 83","9/27/2016 5:26:43 PM","R_2Bt96Ajf9uLApF4","User 1","there was like a red arrow that just popped up at the bottom of mine so i clicked it"
"group 83","9/27/2016 5:26:46 PM","R_2Bt96Ajf9uLApF4","User 1","and i couldnt go back"
"group 83","9/27/2016 5:26:47 PM","R_2Bt96Ajf9uLApF4","User 1",":|"
"group 83","9/27/2016 5:27:07 PM","R_3oNicRfgCYACSW0","User 2","lol it was so awk"
"group 83","9/27/2016 5:27:16 PM","R_3oNicRfgCYACSW0","User 2","the second time i logged in, i got connected to my first computer"
"group 83","9/27/2016 5:27:33 PM","R_3oNicRfgCYACSW0","User 2","so i was basically chatting with myself"
"group 83","9/27/2016 5:27:34 PM","R_3oNicRfgCYACSW0","User 2","haha"
"group 83","9/27/2016 5:27:36 PM","R_2Bt96Ajf9uLApF4","User 1","LOL nice"
"group 83","9/27/2016 5:27:52 PM","R_2Bt96Ajf9uLApF4","User 1","pretty sure the facilitator was right behind me when i was on like the last part of the study"
"group 83","9/27/2016 5:28:00 PM","R_3oNicRfgCYACSW0","User 2"," :joy: :joy: :joy:"
"group 83","9/27/2016 5:28:36 PM","R_2Bt96Ajf9uLApF4","User 1","kinda hoping someone leaves soon so that i can too"
"group 83","9/27/2016 5:28:43 PM","R_2Bt96Ajf9uLApF4","User 1","but i have no idea how long this is actually supposed to take"
"group 83","9/27/2016 5:28:45 PM","R_3oNicRfgCYACSW0","User 2","xD i think i saw someone leave"
"group 83","9/27/2016 5:29:11 PM","R_3oNicRfgCYACSW0","User 2","how do i go to the next step? haha i don't see the red button"
"group 83","9/27/2016 5:29:17 PM","R_2Bt96Ajf9uLApF4","User 1","wait the people next to me are still on the chatting part though"
"group 83","9/27/2016 5:29:25 PM","R_3oNicRfgCYACSW0","User 2","hmm"
"group 83","9/27/2016 5:29:29 PM","R_2Bt96Ajf9uLApF4","User 1","i think you just have to keep this page open for a certain amount of time"
"group 83","9/27/2016 5:29:44 PM","R_3oNicRfgCYACSW0","User 2","ohhhhh got it"
"group 83","9/27/2016 5:29:45 PM","R_2Bt96Ajf9uLApF4","User 1","since i just skipped straight ahead to here when i sat down"
"group 83","9/27/2016 5:29:53 PM","R_3oNicRfgCYACSW0","User 2","haha nice (Y)"
"group 83","9/27/2016 5:30:00 PM","R_3oNicRfgCYACSW0","User 2","ohhhh i see the arrow now"
"group 83","9/27/2016 5:30:14 PM","R_2Bt96Ajf9uLApF4","User 1","aight nice chatting with you lol"
"group 83","9/27/2016 5:30:18 PM","R_3oNicRfgCYACSW0","User 2","haha yeah"
"group 83","9/27/2016 5:30:23 PM","R_3oNicRfgCYACSW0","User 2","you too :)"
"group 83","9/27/2016 5:30:28 PM","","System",">> User 1 has Disconnected"
"group 83","9/27/2016 5:32:04 PM","R_3oNicRfgCYACSW0","User 2","hi"
"group 83","9/27/2016 5:32:13 PM","","System",">> User 2 has Disconnected"
"group 83","9/27/2016 5:44:37 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 83","9/27/2016 6:09:45 PM","","System",">> This chat has now expired."
"group 84","9/30/2016 6:06:26 PM","","System",">> User 1 has Connected"
"group 84","9/30/2016 6:07:41 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 84","9/30/2016 6:07:41 PM","","System",">> User 2 has Connected"
"group 84","9/30/2016 6:07:57 PM","R_2tz0KFyr3unIRk3","User 1","Hello!"
"group 84","9/30/2016 6:08:03 PM","R_2tz0KFyr3unIRk3","User 1","For the first question:  Given	   the	   choice	   of	   anyone	   in	   the	   world,	   whom	   would	   you	   want	   as	   a	   dinner	   guest?"
"group 84","9/30/2016 6:09:56 PM","R_2tz0KFyr3unIRk3","User 1","Hello? Are you there?"
"group 84","9/30/2016 6:10:24 PM","R_UszQRXdPFYJtFHr","User 2","Casanova"
"group 84","9/30/2016 6:10:45 PM","R_UszQRXdPFYJtFHr","User 2","Given    the    choice     of    anyone    in    the    world,    whom    would    you    want    as    a    dinner    guest?"
"group 84","9/30/2016 6:10:47 PM","R_2tz0KFyr3unIRk3","User 1","I would probably want to talk to Jeremy Lin to talk about his struggles of basketball, his faith, and Asian American identity growing up."
"group 84","9/30/2016 6:11:03 PM","R_2tz0KFyr3unIRk3","User 1","What	   would	   constitute	   a	   ""perfect""	   day	   for	   you?"
"group 84","9/30/2016 6:11:25 PM","R_UszQRXdPFYJtFHr","User 2","A classless day"
"group 84","9/30/2016 6:11:27 PM","R_UszQRXdPFYJtFHr","User 2","What would constitute a ""perfect"" day for you?"
"group 84","9/30/2016 6:11:38 PM","R_2tz0KFyr3unIRk3","User 1","I like your answer! A perfect day would be playing basketball, hanging out at the beach with friends in the sun, and eating great food, whether it's acai bowls or BBQ. :smiley: :smiley:"
"group 84","9/30/2016 6:11:46 PM","R_2tz0KFyr3unIRk3","User 1","If	   you	   were	   able	   to	   live	   to	   the	   age	   of	   90	   and	   retain	   either	   the	   mind	   or	   body	   of	   a	   30-­‐year-­‐old	    for	   the	   last	   60	   years	   of	   your	   life,	   which	   would	   you	   want?"
"group 84","9/30/2016 6:12:18 PM","R_UszQRXdPFYJtFHr","User 2","A hot mate"
"group 84","9/30/2016 6:12:33 PM","R_UszQRXdPFYJtFHr","User 2","If    you    were    able    to    live    to    the    age    of    90    and    retain    either    the    mind    or    body    of    a    30 -­‐ year -­‐ old     for    the    last    60    years    of    your    life,    which    would    you     want?"
"group 84","9/30/2016 6:12:34 PM","R_2tz0KFyr3unIRk3","User 1","I would want to retain the body of a 30 year old because I like to exercise, and walk around."
"group 84","9/30/2016 6:12:45 PM","R_2tz0KFyr3unIRk3","User 1","If	   you	   could	   change	   anything	   about	   the	   way	   you	   were	   raised,	   what	   would	   it	   be?"
"group 84","9/30/2016 6:13:14 PM","R_UszQRXdPFYJtFHr","User 2","Be born in a coastal city"
"group 84","9/30/2016 6:13:15 PM","R_UszQRXdPFYJtFHr","User 2","If    you    could    change    anything    about    the    way    you    were    raised,    what    would    it    be?"
"group 84","9/30/2016 6:13:20 PM","R_2tz0KFyr3unIRk3","User 1","I would probably change the place I was raised to somewhere more academically competitive and culturally diverse."
"group 84","9/30/2016 6:13:26 PM","R_2tz0KFyr3unIRk3","User 1","If	   you	   could	   wake	   up	   tomorrow	   having	   gained	   any	   one	   quality	   or	   ability,	   what	   would	   it	   be?"
"group 84","9/30/2016 6:14:04 PM","R_UszQRXdPFYJtFHr","User 2","Fluency in French"
"group 84","9/30/2016 6:14:10 PM","R_UszQRXdPFYJtFHr","User 2","If    you    could    wake    up    tomorrow    having    gained    any    one    quality    or    ability,    what    would    it    be?"
"group 84","9/30/2016 6:14:12 PM","R_2tz0KFyr3unIRk3","User 1","I would want to be able to fly."
"group 84","9/30/2016 6:14:14 PM","R_2tz0KFyr3unIRk3","User 1","If	   a	   crystal	   ball	   could	   tell	   you	   the	   truth	   about	   yourself,	   your	   life,	   the	   future,	   or	   anything	   else,	    what	   would	   you	   want	   to	   know?"
"group 84","9/30/2016 6:15:38 PM","R_UszQRXdPFYJtFHr","User 2","Where is love?"
"group 84","9/30/2016 6:16:02 PM","R_UszQRXdPFYJtFHr","User 2","If  a  crystal  ball  could  tell  you  the  truth  about  yourself,  your  life,  the  future,  or  anything  else,   what  would  you  want  to  know?"
"group 84","9/30/2016 6:16:05 PM","R_2tz0KFyr3unIRk3","User 1","What career I end up at, and who I eventually marry."
"group 84","9/30/2016 6:16:07 PM","R_2tz0KFyr3unIRk3","User 1","What	   is	   the	   greatest	   accomplishment	   of	   your	   life?"
"group 84","9/30/2016 6:17:27 PM","R_UszQRXdPFYJtFHr","User 2","Hmmmm"
"group 84","9/30/2016 6:17:31 PM","R_UszQRXdPFYJtFHr","User 2","What    is    the    greatest    accomplishment    of    your    life?"
"group 84","9/30/2016 6:17:37 PM","R_2tz0KFyr3unIRk3","User 1","My greatest accomplishment would probably be getting into Cal. At first, I didn't want to go to Cal, but seeing how much I gained out of my experiences here and the relationships I have now, I would say that it's the best choice I've ever made."
"group 84","9/30/2016 6:17:52 PM","R_2tz0KFyr3unIRk3","User 1","It's a love hate relationship but Cal makes you tough."
"group 84","9/30/2016 6:18:00 PM","R_UszQRXdPFYJtFHr","User 2","What    is    your    most    treasured    memory?"
"group 84","9/30/2016 6:18:41 PM","R_2tz0KFyr3unIRk3","User 1","Back to my childhood when I was always just outside my house playing with the neighbors or my sister. We would rollerblade up and down the hill, do sidewalk chalk art, hopscotch, trampoline, etc."
"group 84","9/30/2016 6:18:47 PM","R_2tz0KFyr3unIRk3","User 1","What	   is	   your	   most	   treasured	   memory?"
"group 84","9/30/2016 6:19:33 PM","R_UszQRXdPFYJtFHr","User 2","First time I came to the U.S."
"group 84","9/30/2016 6:19:34 PM","R_UszQRXdPFYJtFHr","User 2","If    you    knew    that    in    one    year    you    would    die    suddenly,    would    you    change    anything    about    the     way    you    are now    living?    Why?"
"group 84","9/30/2016 6:19:42 PM","R_2tz0KFyr3unIRk3","User 1","I would probably drop out of school and travel the world because there's still so much I want to experience. I want to go to Alaska and see the Northern Lights, or go backpacking across the Swiss Mountains."
"group 84","9/30/2016 6:19:47 PM","R_2tz0KFyr3unIRk3","User 1","If	   you	   knew	   that	   in	   one	   year	   you	   would	   die	   suddenly,	   would	   you	   change	   anything	   about	   the	    way	   you	   are	   now	   living?	   Why?"
"group 84","9/30/2016 6:22:44 PM","R_UszQRXdPFYJtFHr","User 2","I would leave everything behind and go visit a new country every week and stay the whole week in that place. That is, at least 52 countries should be in play. Becaue we need to enjoy life.."
"group 84","9/30/2016 6:22:47 PM","R_UszQRXdPFYJtFHr","User 2","10.    How    do    you    feel    about    your    relationship    with    your    mother?"
"group 84","9/30/2016 6:22:51 PM","R_2tz0KFyr3unIRk3","User 1","My relationship with my mom is pretty comfortable and close. I call my mom at least once a week, and things are good. However, I do wish I could tell her more intimiate details, but sometimes I'm inhibited by not knowing stronger vocab in my mother tongue. So I wouldn't say we are the best of friends, but I trust her with a lot of things in my life."
"group 84","9/30/2016 6:22:54 PM","R_2tz0KFyr3unIRk3","User 1","How	   do	   you	   feel	   about	   your	   relationship	   with	   your	   mother?"
"group 84","9/30/2016 6:23:19 PM","R_UszQRXdPFYJtFHr","User 2","It's very good. She's my hero."
"group 84","9/30/2016 6:23:20 PM","R_UszQRXdPFYJtFHr","User 2","Share    with    your    partner    an    embarrassing    moment    in    your    life."
"group 84","9/30/2016 6:23:39 PM","R_2tz0KFyr3unIRk3","User 1","Hmm this is hard... I can't really think of any embarrassing moments but they're usually the questions asked as icebreakers..."
"group 84","9/30/2016 6:24:29 PM","R_2tz0KFyr3unIRk3","User 1","The only one I can remember is when I got in trouble in front of the whole class in 3rd grade. My teacher called me out and made me turn my ""behavior"" card in front of everyone."
"group 84","9/30/2016 6:24:36 PM","R_2tz0KFyr3unIRk3","User 1","Share with your partner an embarrassing moment in your life."
"group 84","9/30/2016 6:25:06 PM","R_UszQRXdPFYJtFHr","User 2","I would say it's not being able to pick up a partner at a run-down joint"
"group 84","9/30/2016 6:25:15 PM","R_UszQRXdPFYJtFHr","User 2","When    did    you    last    cry    in    front    of    another    person?    By    yourself?"
"group 84","9/30/2016 6:25:34 PM","R_2tz0KFyr3unIRk3","User 1","The last time I cried in front of someone would probably be when I was watching a movie, I think it was Big Hero 6. By myself was actually today because I was watching a really sad TV show drama where a person died."
"group 84","9/30/2016 6:25:36 PM","R_2tz0KFyr3unIRk3","User 1","When	   did	   you	   last	   cry	   in	   front	   of	   another	   person?	   By	   yourself?"
"group 84","9/30/2016 6:26:58 PM","R_UszQRXdPFYJtFHr","User 2","When I made mistakes. When I made mistakes."
"group 84","9/30/2016 6:26:59 PM","R_UszQRXdPFYJtFHr","User 2","If    you    were    to    die    this    e vening    with    no    opportunity    to    communicate    with    anyone,    what     would    you    most    regret    not    having    told    someone?    Why    haven't    you    told    them    yet?"
"group 84","9/30/2016 6:27:08 PM","R_2tz0KFyr3unIRk3","User 1","I would regret not telling my family and friends that I love them all very very much and they are all blessings in my life that I am thankful for."
"group 84","9/30/2016 6:27:36 PM","R_2tz0KFyr3unIRk3","User 1","I haven't told them yet because that's something that you don't really say or affirm regularly, but given the circumstance of my impending death, it would be something I should do."
"group 84","9/30/2016 6:27:41 PM","R_2tz0KFyr3unIRk3","User 1","If	   you	   were	   to	   die	   this	   evening	   with	   no	   opportunity	   to	   communicate	   with	   anyone,	   what	    would	   you	   most	   regret	   not	   having	   told	   someone?	   Why	   haven't	   you	   told	   them	   yet?"
"group 84","9/30/2016 6:27:47 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
