Group,Time,Id,User,Message
"group 99","10/21/2016 9:38:08 PM","R_3sbtPhZ9rZI2jb9","User 2","Haha. I get my hair cut about once every two months. In Berkeley I like to get my hair cut by Jenny at berkeley hair studio. When I was younger I once didn't like the haircut I recieved so I buzzed my head."
"group 99","10/21/2016 9:38:23 PM","R_3sbtPhZ9rZI2jb9","User 2","What	   is	   the	   last	   concert	   you	   saw?	   How	   many	   of	   that	   band's	   albums	   do	   you	   own?	   Had	   you	    seen	   them	   before?	   Where?"
"group 99","10/21/2016 9:38:58 PM","R_8DpQVa3ClXCa1Xj","User 1","Last concert I saw was Taylor Swift like 4 years ago. I have at least 2 of her albums. I once saw her before at a music festival in NYC."
"group 99","10/21/2016 9:39:05 PM","R_8DpQVa3ClXCa1Xj","User 1","hat  is  the  last  concert  you  saw?  How  many  of  that  band's  albums  do  you  own?  Had  you   seen  them  before?  Where?"
"group 99","10/21/2016 9:39:21 PM","R_3sbtPhZ9rZI2jb9","User 2","I saw Rush for the first time in Orange County 2 or 3 years ago. I don't own any of their albums."
"group 99","10/21/2016 9:39:40 PM","R_3sbtPhZ9rZI2jb9","User 2","That's all 15. Nice talking to you."
"group 99","10/21/2016 9:39:43 PM","","System",">> User 2 has Disconnected"
"group 99","10/21/2016 9:39:51 PM","","System",">> User 1 has Disconnected"
"group 99","10/21/2016 9:58:23 PM","","System",">> This chat has now expired."
"group 100","10/21/2016 9:12:40 PM","","System",">> User 1 has Connected"
"group 100","10/21/2016 9:13:24 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 100","10/21/2016 9:13:24 PM","","System",">> User 2 has Connected"
"group 100","10/21/2016 9:14:06 PM","R_1IL5mQ7t4nnfPU9","User 1"," :smiley:"
"group 100","10/21/2016 9:14:42 PM","R_1IL5mQ7t4nnfPU9","User 1","1. When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw."
"group 100","10/21/2016 9:17:31 PM","R_2YhK4gySwaUnWoM","User 2","well... i usualy don't like to walk. so, i think last time i walk more than an hour was several years ago, when i was about 18. i went to the mountain to do an excursion with my class. there, I saw a lot of snow, trees, i was completely immersed in the nature. If I remember well, i also saw a deer and squirrels in my path"
"group 100","10/21/2016 9:17:58 PM","R_2YhK4gySwaUnWoM","User 2","When	   was	   the	   last	   time	   you	   walked	   for	   more	   than	   an	   hour?	   Describe	   where	   you	   went	   and what you saw."
"group 100","10/21/2016 9:18:45 PM","R_1IL5mQ7t4nnfPU9","User 1","Nice.I love walking! I hike a lot in the berkeley firetrails! Its lovely!"
"group 100","10/21/2016 9:19:11 PM","R_1IL5mQ7t4nnfPU9","User 1","what was the best gift you ever received and why?"
"group 100","10/21/2016 9:19:42 PM","R_2YhK4gySwaUnWoM","User 2","Uh,do you know the berkeley firetrails? I'm an international student, i would like to hike there, people told me that it's amazing but i don'tknow the path"
"group 100","10/21/2016 9:20:27 PM","R_1IL5mQ7t4nnfPU9","User 1","Wow yes I love the path! Its amazing! You have to try it sometime!"
"group 100","10/21/2016 9:20:55 PM","R_2YhK4gySwaUnWoM","User 2","the best gift i ever received was when i was 16. i received my motorcycle and i was so enthusiastic about that! i think it was because i felt more independent and free to do whatever i wanted! :smiley:"
"group 100","10/21/2016 9:21:04 PM","R_2YhK4gySwaUnWoM","User 2","What	   was	   the	   best	   gift	   you	   ever	   received	   and	   why?"
"group 100","10/21/2016 9:21:53 PM","R_1IL5mQ7t4nnfPU9","User 1","WHAT! Thats so cool! I want a motorcycle. The best gift I ever received was my laptop. I dont know what I would do without it in college."
"group 100","10/21/2016 9:22:13 PM","R_1IL5mQ7t4nnfPU9","User 1","How did you celebrate last Halloween?"
"group 100","10/21/2016 9:22:39 PM","R_2YhK4gySwaUnWoM","User 2","ahah true story! I come from Italy,and in Italy Halloween it's not very popular. So, normally we don't do nothing special. I think I just went to a bar to drink something with friends!"
"group 100","10/21/2016 9:22:48 PM","R_2YhK4gySwaUnWoM","User 2","How	   did	   you	   celebrate	   last	   Halloween?"
"group 100","10/21/2016 9:23:19 PM","R_1IL5mQ7t4nnfPU9","User 1","Wait no way! I am studying abroad in Italy in the Spring! Where in Italy are you from? Im going to Florence!"
"group 100","10/21/2016 9:23:51 PM","R_2YhK4gySwaUnWoM","User 2","ahah really???? I come from bologna!!! It's soooo close to florence!!!"
"group 100","10/21/2016 9:24:07 PM","R_1IL5mQ7t4nnfPU9","User 1","Wow thats so cool! Im so excited!"
"group 100","10/21/2016 9:24:24 PM","R_1IL5mQ7t4nnfPU9","User 1","And last halloween I just went to parties nothing that cool"
"group 100","10/21/2016 9:24:47 PM","R_1IL5mQ7t4nnfPU9","User 1","If you could invent a new flavor of ice cream, what would it be?"
"group 100","10/21/2016 9:24:49 PM","R_2YhK4gySwaUnWoM","User 2","ahaha me too!!! :D i'm here in berkeley with other three students from university of bologna and one girl comes from florence!!!!"
"group 100","10/21/2016 9:25:02 PM","R_2YhK4gySwaUnWoM","User 2","Mmm... I love icecream!!! maybe lemon and ginger taste? it's very refreshable for the summer!"
"group 100","10/21/2016 9:25:18 PM","R_2YhK4gySwaUnWoM","User 2","If	   you	   could	   invent	   a	   new	   flavor	   of	   ice	   cream,	   what	   would	   it	   be?"
"group 100","10/21/2016 9:25:23 PM","R_1IL5mQ7t4nnfPU9","User 1","Wow how long will you be in berk for? Just the year then back to italy?"
"group 100","10/21/2016 9:25:53 PM","R_1IL5mQ7t4nnfPU9","User 1","Gosh i would do a rasberry sorbet mixed with vanilla :)"
"group 100","10/21/2016 9:26:08 PM","R_2YhK4gySwaUnWoM","User 2","No, worse... i just stay here for the semester :( she stays here for the year and then yeah, we come back to italy!"
"group 100","10/21/2016 9:26:59 PM","R_1IL5mQ7t4nnfPU9","User 1","so cool! Ya I'll only be in Italy for the semester too which is too short. How are you liking berkeley?"
"group 100","10/21/2016 9:27:31 PM","R_1IL5mQ7t4nnfPU9","User 1","What    gifts    did    you    re ceive    on    your    last    birthday?"
"group 100","10/21/2016 9:28:33 PM","R_2YhK4gySwaUnWoM","User 2","It's so cool!! I love it!! so.. american!!!  my last birthday i received several gifts!! A pair of earrings, a bracelet and a cover for my iphone!! What	   gifts	   did	   you	   receive	   on	   your	   last	   birthday? :heart_eyes: :heart_eyes: :heart_eyes:"
"group 100","10/21/2016 9:29:54 PM","R_1IL5mQ7t4nnfPU9","User 1","Nice nice! I received a new camera because Im getting more into photography."
"group 100","10/21/2016 9:30:04 PM","R_1IL5mQ7t4nnfPU9","User 1","Describe the last time you went to the zoo."
"group 100","10/21/2016 9:30:39 PM","R_2YhK4gySwaUnWoM","User 2","cool!! I wento to the zoo in Berlin, actually my first and last time that i was to a zoo!! haah it was pretty nice and sad at the same time!!! i was able to see a lot of animals there, even strange animals!! at the same time it's sad, because they stay in cages! :( Describe	   the	   last	   time	   you	   went	   to	   the	   zoo."
"group 100","10/21/2016 9:31:56 PM","R_1IL5mQ7t4nnfPU9","User 1","Ya Im not a fan of zoos haha the last tim eI went was in New York and I hated it. All I wanted was the ice cream soft serve and then to leave."
"group 100","10/21/2016 9:32:06 PM","R_1IL5mQ7t4nnfPU9","User 1","Do    you    like    to    get    up    early    or    stay    up    late?    Is    there    anything    funny    that    has    resulted    from     this?"
"group 100","10/21/2016 9:32:18 PM","R_2YhK4gySwaUnWoM","User 2","i can't wake up early!! ahah i'm a completely disaster!!! i love to stay up late, I usually go to bed at 2 or 2.30 a.m."
"group 100","10/21/2016 9:32:22 PM","R_2YhK4gySwaUnWoM","User 2","Do	   you	   like	   to	   get	   up	   early	   or	   stay	   up	   late?	   Is	   there	   anything	   funny	   that	   has	   resulted	   from	    this?"
"group 100","10/21/2016 9:33:30 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 100","10/21/2016 9:33:41 PM","R_1IL5mQ7t4nnfPU9","User 1","Dude I am the same I usually go to bed around 3am and sleep in until noon. So bad! Do a lot of Italians stay up late and sleep in?"
"group 100","10/21/2016 9:34:11 PM","R_1IL5mQ7t4nnfPU9","User 1","Where are you from? Name all of the places you’ve lived."
"group 100","10/21/2016 9:34:15 PM","R_2YhK4gySwaUnWoM","User 2","I guess so!!! Ahah As I told you, I come from Italy, Bologna and I study there!! I've lived in Paris six months too before coming here!!! (Just tell me where you're sit, so we can know each other after!!)"
"group 100","10/21/2016 9:34:21 PM","R_2YhK4gySwaUnWoM","User 2","Where	   are	   you	   from?	   Name	   all	   of	   the	   places	   you’ve	   lived."
"group 100","10/21/2016 9:35:26 PM","R_1IL5mQ7t4nnfPU9","User 1","I sit in the third row. I have a green shirt on and high bun."
"group 100","10/21/2016 9:35:44 PM","R_1IL5mQ7t4nnfPU9","User 1","And wow so cool that you've lived in Paris!"
"group 100","10/21/2016 9:36:21 PM","R_1IL5mQ7t4nnfPU9","User 1","Lets definitely meet after! I'd love to talk more about Italy and all the fun stuff to do there!"
"group 100","10/21/2016 9:37:02 PM","R_2YhK4gySwaUnWoM","User 2","Sure, I reach u after!!! I'm in the back, last row!!!"
"group 100","10/21/2016 9:37:03 PM","R_1IL5mQ7t4nnfPU9","User 1","I've lived in Pelham, New York and Sacramento, CA"
"group 100","10/21/2016 9:37:18 PM","R_1IL5mQ7t4nnfPU9","User 1","What    did    you    do    this    summer ?"
"group 100","10/21/2016 9:37:24 PM","R_2YhK4gySwaUnWoM","User 2","wow so cool! Last summer I went to the seaside once I come back from Paris! And then I just travelled here at mid august!! What	   did	   you	   do	   this	   summer?"
"group 100","10/21/2016 9:37:28 PM","R_1IL5mQ7t4nnfPU9","User 1","Gosh this chat has so many questions haha"
"group 100","10/21/2016 9:38:28 PM","R_1IL5mQ7t4nnfPU9","User 1","This summer I worked up in the mountains at this berkeley alumni camp called Lair of the Bear. Its near Yosemite. It was so awesome."
"group 100","10/21/2016 9:38:45 PM","R_1IL5mQ7t4nnfPU9","User 1","What is your favorite holiday? Why?"
"group 100","10/21/2016 9:39:04 PM","R_2YhK4gySwaUnWoM","User 2","yeah I know... my favorite holiday was in San Diego two years ago!!! I went there alone to do an English course and I met a lot of super nice people and I really love the place!! I literally fell in love with it! :heart_eyes: :heart_eyes:"
"group 100","10/21/2016 9:39:25 PM","R_2YhK4gySwaUnWoM","User 2","What	   is	   your	   favorite	   holiday?	   Why?"
"group 100","10/21/2016 9:40:45 PM","R_1IL5mQ7t4nnfPU9","User 1","Nice nice! Mine would have to be when my family went to Hawaii for Thanksgiving one year! It was amazing and so so green."
"group 100","10/21/2016 9:41:01 PM","R_1IL5mQ7t4nnfPU9","User 1","What foreign country would you most like to visit? What attracts you to this place?"
"group 100","10/21/2016 9:41:21 PM","R_2YhK4gySwaUnWoM","User 2","Ohhhh!!! So you should tell me about hawaii, cause i'm planning to go for christmas!!! Well... of course US!! ahah so amazing, totally different from Europe or Italy and it's huge!!! with a lot of different habits and people depending on the area where you go!!!"
"group 100","10/21/2016 9:41:30 PM","R_2YhK4gySwaUnWoM","User 2","What	   foreign	   country	   would	   you	   most	   like	   to	   visit?	   What	   attracts	   you	   to	   this	   place?"
"group 100","10/21/2016 9:42:37 PM","R_1IL5mQ7t4nnfPU9","User 1","Yes yes oh man so jealous your going there! Its beautiful! Im going to Mexico this Christmas. Hahah well Italy since Ill be studying abroad there!"
"group 100","10/21/2016 9:42:58 PM","R_1IL5mQ7t4nnfPU9","User 1","Italy just sounds so rich in history and really friendly people!"
"group 100","10/21/2016 9:43:13 PM","R_1IL5mQ7t4nnfPU9","User 1","Do you prefer digital watches and clocks or the kind with hands? Why?"
"group 100","10/21/2016 9:43:24 PM","R_2YhK4gySwaUnWoM","User 2","ahah! wow it should be super nice mexico too! I prefer classic watches! I don't know, maybe are more useless but they are more stylish! ahah"
"group 100","10/21/2016 9:43:31 PM","R_2YhK4gySwaUnWoM","User 2","Do	   you	   prefer	   digital	   watches	   and	   clocks	   or	   the	   kind	   with	   hands?	   Why?"
"group 100","10/21/2016 9:44:10 PM","R_1IL5mQ7t4nnfPU9","User 1","I like digital watches. Im wearing one right now! its cool because it tracks my fitness information"
"group 100","10/21/2016 9:44:23 PM","R_1IL5mQ7t4nnfPU9","User 1","Describe your mother's best friend"
"group 100","10/21/2016 9:44:34 PM","R_2YhK4gySwaUnWoM","User 2","i don't even know who is the best friend of my mum! ahah I can describe one... tall, brown hair and eyes, very thin!"
"group 100","10/21/2016 9:44:41 PM","R_2YhK4gySwaUnWoM","User 2","Describe	   your	   mother's	   best	   friend."
"group 100","10/21/2016 9:45:31 PM","R_1IL5mQ7t4nnfPU9","User 1","Hahah same! No clue!"
"group 100","10/21/2016 9:45:41 PM","R_1IL5mQ7t4nnfPU9","User 1","How    of ten    do    you    get    your    hair    cut?    Where    do    you    go?    Have    you    ever    had    a    really    bad     haircut    experience?"
"group 100","10/21/2016 9:45:45 PM","R_2YhK4gySwaUnWoM","User 2","I never want to cut my hair!! ahah so I think i cut them like once a year or once every two years! I usually go to italy to my hairdresser (is this the name?!)"
"group 100","10/21/2016 9:46:01 PM","R_2YhK4gySwaUnWoM","User 2","and no,i don't have any bad experience, cause i usually go always to the same one!"
"group 100","10/21/2016 9:46:09 PM","R_2YhK4gySwaUnWoM","User 2","How	   often	   do	   you	   get	   your	   hair	   cut?	   Where	   do	   you	   go?	   Have	   you	   ever	   had	   a	   really	   bad	    haircut	   experience?"
"group 100","10/21/2016 9:47:04 PM","R_1IL5mQ7t4nnfPU9","User 1","Yes thats what we call it! And ya I only get mine like every year too. I always go to different ones actually but never have had too bad an experience."
"group 100","10/21/2016 9:47:13 PM","R_1IL5mQ7t4nnfPU9","User 1","What    is    the    last    concert    you    saw?    How    many    of    that    band's    albums    do    you    own?    Had    you     seen    them    before?    Where?"
"group 100","10/21/2016 9:47:26 PM","R_2YhK4gySwaUnWoM","User 2","I'm not a fan of concerts! I went to my first concert here in berkeley, well actually in the bay 3 weeks ago to shoreline to a concert of country music! It was pretty fun!!!"
"group 100","10/21/2016 9:47:44 PM","R_2YhK4gySwaUnWoM","User 2","i don't even know the singer before going there ahah! One of my friend just had the tickets!"
"group 100","10/21/2016 9:47:51 PM","R_2YhK4gySwaUnWoM","User 2","What	   is	   the	   last	   concert	   you	   saw?	   How	   many	   of	   that	   band's	   albums	   do	   you	   own?	   Had	   you	    seen	   them	   before?	   Where?"
"group 100","10/21/2016 9:49:32 PM","R_1IL5mQ7t4nnfPU9","User 1","Oh I love concerts they are so fun but so expensive! The last concert I went to was in Berkeley not too long ago..it was Tame Impala. That was my first time seeing them!"
"group 100","10/21/2016 9:49:53 PM","R_1IL5mQ7t4nnfPU9","User 1","Cool that was the last question! Lets meet after!"
"group 100","10/21/2016 9:49:56 PM","R_2YhK4gySwaUnWoM","User 2","cool!!! Nice to talk with u! See you when we finished! :D"
"group 100","10/21/2016 9:50:01 PM","","System",">> User 2 has Disconnected"
"group 100","10/21/2016 9:50:05 PM","R_1IL5mQ7t4nnfPU9","User 1",":)"
"group 100","10/21/2016 9:50:07 PM","","System",">> User 1 has Disconnected"
"group 100","10/21/2016 9:58:39 PM","","System",">> This chat has now expired."
"group 101","10/21/2016 9:13:06 PM","","System",">> User 1 has Connected"
"group 101","10/21/2016 9:13:43 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 101","10/21/2016 9:13:43 PM","","System",">> User 2 has Connected"
"group 101","10/21/2016 9:13:59 PM","R_1LzCF8vofDKNVC1","User 1"," :smiley:"
"group 101","10/21/2016 9:14:24 PM","R_1LzCF8vofDKNVC1","User 1",". When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw."
"group 101","10/21/2016 9:16:57 PM","R_2Poj24N0VF8eyiy","User 2","The last time I walked for more than an hour, I first took a friend of mine to a place she didn't want to go alone because it was at night, so we went from North West Berkeley to South East Berkeley, it took us about 40min and then I just ended walking alone back to my home for an additional 30min."
"group 101","10/21/2016 9:17:34 PM","R_2Poj24N0VF8eyiy","User 2","When was the last time you walked for more than an hour? Describe where you went and what you saw."
"group 101","10/21/2016 9:19:38 PM","R_1LzCF8vofDKNVC1","User 1","It was this past summer in San Francisco. Me and my coworker decided to walk home together and get to know each other better - we both started our internships."
"group 101","10/21/2016 9:19:46 PM","R_1LzCF8vofDKNVC1","User 1","What was the best gift you ever received and why?"
"group 101","10/21/2016 9:21:15 PM","R_2Poj24N0VF8eyiy","User 2","My family gave me the opportunity to travel to London for my birthday. It was amazing because we could travel all together and have really good times there."
"group 101","10/21/2016 9:21:18 PM","R_2Poj24N0VF8eyiy","User 2","What was the best gift you ever received and why?"
"group 101","10/21/2016 9:23:44 PM","R_1LzCF8vofDKNVC1","User 1","I was about 12 years old and was a great soccer fan (still am). My father used to travel to Milan and Paris all the time.After one of his travels to Milan he brought me the jersey, shorts and the socks of AC Milan. I was the happiest kid!"
"group 101","10/21/2016 9:23:58 PM","R_1LzCF8vofDKNVC1","User 1","How did you celebrate last Halloween?"
"group 101","10/21/2016 9:25:17 PM","R_2Poj24N0VF8eyiy","User 2","I just went out with some friends of mine."
"group 101","10/21/2016 9:25:18 PM","R_2Poj24N0VF8eyiy","User 2","How did you celebrate last Halloween?"
"group 101","10/21/2016 9:25:54 PM","R_1LzCF8vofDKNVC1","User 1","I know this might be lame but I was working last Halloween (for the fairness though I had been wearing a scary mask for the time working)"
"group 101","10/21/2016 9:26:05 PM","R_1LzCF8vofDKNVC1","User 1","f you could invent a new flavor of ice cream, what would it be?"
"group 101","10/21/2016 9:28:00 PM","R_2Poj24N0VF8eyiy","User 2","No need for new flavor, chocolate Ice Cream is the best thing ever."
"group 101","10/21/2016 9:28:08 PM","R_2Poj24N0VF8eyiy","User 2","If you could invent a new flavor of ice cream, what would it be?"
"group 101","10/21/2016 9:28:31 PM","R_1LzCF8vofDKNVC1","User 1","BBQ flavor - I love BBQ!"
"group 101","10/21/2016 9:28:42 PM","R_1LzCF8vofDKNVC1","User 1","What    gifts    did    you    re ceive    on    your    last    birthda"
"group 101","10/21/2016 9:30:09 PM","R_1LzCF8vofDKNVC1","User 1","The book"
"group 101","10/21/2016 9:30:09 PM","R_2Poj24N0VF8eyiy","User 2","I received a couple books and stuff about San Fransisco as I was going to come here."
"group 101","10/21/2016 9:30:17 PM","R_2Poj24N0VF8eyiy","User 2","What gifts did you receive on your last birthday?"
"group 101","10/21/2016 9:31:23 PM","R_1LzCF8vofDKNVC1","User 1","The book ""Big Short"" (my favorite gift), a cologne and tickets to movies."
"group 101","10/21/2016 9:31:34 PM","R_1LzCF8vofDKNVC1","User 1","Describe the last time you went to the zoo?"
"group 101","10/21/2016 9:32:01 PM","R_1LzCF8vofDKNVC1","User 1","I can"
"group 101","10/21/2016 9:32:07 PM","R_1LzCF8vofDKNVC1","User 1","sorry:)"
"group 101","10/21/2016 9:32:17 PM","R_1LzCF8vofDKNVC1","User 1","jumping forward"
"group 101","10/21/2016 9:33:02 PM","R_2Poj24N0VF8eyiy","User 2","I used to live close to a park with a free zoo so I used to hang out there with friends."
"group 101","10/21/2016 9:33:05 PM","R_2Poj24N0VF8eyiy","User 2","Describe the last time you went to the zoo?"
"group 101","10/21/2016 9:33:23 PM","R_1LzCF8vofDKNVC1","User 1","I can't remember the experience because it was a long time ago. I hate the concept of a zoo so never been since"
"group 101","10/21/2016 9:33:36 PM","R_1LzCF8vofDKNVC1","User 1","Do    you    like    to    get    up    early    or    stay    up    late?    Is    there    anything    funny    that    has    resulted    from     this?"
"group 101","10/21/2016 9:33:48 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 101","10/21/2016 9:34:38 PM","R_2Poj24N0VF8eyiy","User 2","I like both, I don't like to waste time so 24h is way too short for a single day."
"group 101","10/21/2016 9:34:39 PM","R_2Poj24N0VF8eyiy","User 2","Do you like to get up early or stay up late? Is there anything funny that has resulted from this?"
"group 101","10/21/2016 9:34:41 PM","R_1LzCF8vofDKNVC1","User 1","I prefer to get up early but often it doesn't happen beacuse I have to stay up late to do school work."
"group 101","10/21/2016 9:34:52 PM","R_1LzCF8vofDKNVC1","User 1","Where are you from? Name all of the places you’ve lived."
"group 101","10/21/2016 9:35:46 PM","R_2Poj24N0VF8eyiy","User 2","I'm from France, and I always lived there. Cities were named Auxerre, Lille, Lyon."
"group 101","10/21/2016 9:35:48 PM","R_2Poj24N0VF8eyiy","User 2","Where are you from? Name all of the places you’ve lived."
"group 101","10/21/2016 9:35:56 PM","R_1LzCF8vofDKNVC1","User 1","I am from Armenia. I lived in Yerevan (capital city of Armenia), San Francisco, New York and now Walnut Creeck"
"group 101","10/21/2016 9:36:05 PM","R_1LzCF8vofDKNVC1","User 1","What    did    you    do    this    summer ?"
"group 101","10/21/2016 9:36:33 PM","R_2Poj24N0VF8eyiy","User 2","Mostly worked, I wanted to earn some money before coming here."
"group 101","10/21/2016 9:36:34 PM","R_2Poj24N0VF8eyiy","User 2","What did you do this summer ?"
"group 101","10/21/2016 9:36:43 PM","R_1LzCF8vofDKNVC1","User 1","I worked a lot. Traveled short distances within the states."
"group 101","10/21/2016 9:37:02 PM","R_1LzCF8vofDKNVC1","User 1","What is your favorite holiday? Why?"
"group 101","10/21/2016 9:37:55 PM","R_2Poj24N0VF8eyiy","User 2","I'd say the 11th of November. It's always good to have recognition for the people who fought for us."
"group 101","10/21/2016 9:37:59 PM","R_2Poj24N0VF8eyiy","User 2","What is your favorite holiday? Why?"
"group 101","10/21/2016 9:38:12 PM","R_1LzCF8vofDKNVC1","User 1","New Years because it marks a start of new things."
"group 101","10/21/2016 9:38:19 PM","R_1LzCF8vofDKNVC1","User 1","What    foreign    country    would    you    most    like    to    visit?    What    attracts    you    to    this    place?"
"group 101","10/21/2016 9:39:15 PM","R_2Poj24N0VF8eyiy","User 2","I want to go to Italy, it is such a beautiful country with a lot of culture and history so probably one of the most interesting to visit."
"group 101","10/21/2016 9:39:21 PM","R_2Poj24N0VF8eyiy","User 2","What foreign country would you most like to visit? What attracts you to this place?"
"group 101","10/21/2016 9:39:27 PM","R_1LzCF8vofDKNVC1","User 1","Cuba - I want to try a real cuban cigar and dance cuban salsa."
"group 101","10/21/2016 9:39:34 PM","R_1LzCF8vofDKNVC1","User 1","Do you prefer digital watches and clocks or the kind with hands? Why?"
"group 101","10/21/2016 9:40:31 PM","R_2Poj24N0VF8eyiy","User 2","I am not really kean on digital watches, I like simple and beautiful watches."
"group 101","10/21/2016 9:41:06 PM","R_1LzCF8vofDKNVC1","User 1","The kind with hands.I have always dreamed of having a Rolex:)"
"group 101","10/21/2016 9:41:20 PM","R_1LzCF8vofDKNVC1","User 1","Describe your mother's best friend."
"group 101","10/21/2016 9:41:50 PM","R_2Poj24N0VF8eyiy","User 2","They have been friends for so long now and she is really nice. Always there to take care of you."
"group 101","10/21/2016 9:41:55 PM","R_2Poj24N0VF8eyiy","User 2","Describe your mother's best friend."
"group 101","10/21/2016 9:42:35 PM","R_1LzCF8vofDKNVC1","User 1","She is funny,talks a lot and loves giving gifts to others. A great person."
"group 101","10/21/2016 9:42:47 PM","R_1LzCF8vofDKNVC1","User 1","How    of ten    do    you    get    your    hair    cut?    Where    do    you    go?    Have    you    ever    had    a    really    bad     haircut    experience?"
"group 101","10/21/2016 9:44:18 PM","R_2Poj24N0VF8eyiy","User 2","Depends but most of the time, once every 2 months. I use to go to the hairdresser. The worst experience I had was when my mother tried to cut my hair and totally missed it."
"group 101","10/21/2016 9:44:18 PM","R_2Poj24N0VF8eyiy","User 2","How of ten do you get your hair cut? Where do you go? Have you ever had a really bad haircut experience?"
"group 101","10/21/2016 9:44:23 PM","R_1LzCF8vofDKNVC1","User 1","Almost once a month. Edge  - a hairsalon in Berkeley. Yes,unfortunately many times!"
"group 101","10/21/2016 9:44:40 PM","R_1LzCF8vofDKNVC1","User 1","What    is    the    last    concert    you    saw?    How    many    of    that    band's    albums    do    you    own?    Had    you     seen    them    before?    Where?"
"group 101","10/21/2016 9:45:37 PM","R_2Poj24N0VF8eyiy","User 2","Macklemore, probably one of the best ever. I owe about 3 of his albums. I had never seen them before."
"group 101","10/21/2016 9:45:37 PM","R_2Poj24N0VF8eyiy","User 2","What is the last concert you saw? How many of that band's albums do you own? Had you seen them before? Where?"
"group 101","10/21/2016 9:45:56 PM","R_1LzCF8vofDKNVC1","User 1","Iwent to Outside Lands - a music festival in the Golden Gate Park. My favorate performer was Lana Del Ray. I love her and owe 2 albums."
"group 101","10/21/2016 9:46:37 PM","R_1LzCF8vofDKNVC1","User 1","This was the last question. It was nice learning about you!"
"group 101","10/21/2016 9:47:02 PM","","System",">> User 2 has Disconnected"
"group 101","10/21/2016 9:47:09 PM","","System",">> User 1 has Disconnected"
"group 101","10/21/2016 9:58:57 PM","","System",">> This chat has now expired."
"group 102","10/25/2016 11:05:51 PM","","System",">> User 1 has Connected"
"group 102","10/25/2016 11:07:56 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 102","10/25/2016 11:07:56 PM","","System",">> User 2 has Connected"
"group 102","10/25/2016 11:08:39 PM","R_DUYNirDTF6Oa7qp","User 1","When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw"
"group 102","10/25/2016 11:09:40 PM","R_3lY4KR9I8yXIHOZ","User 2","I went for a hike a few months ago and I saw beautiful mountains"
"group 102","10/25/2016 11:10:40 PM","R_3lY4KR9I8yXIHOZ","User 2","What    was    the    best    gift    you    ever    received    and    why? A. Long distance pillow from my girl friend. How about you?"
"group 102","10/25/2016 11:11:18 PM","R_3lY4KR9I8yXIHOZ","User 2","??"
"group 102","10/25/2016 11:11:31 PM","R_DUYNirDTF6Oa7qp","User 1","I got a really cool car from my parents randomly one day. It was my favorite car."
"group 102","10/25/2016 11:11:33 PM","R_DUYNirDTF6Oa7qp","User 1","How did you celebrate last Halloween?"
"group 102","10/25/2016 11:11:56 PM","R_3lY4KR9I8yXIHOZ","User 2","I did not celebrate it. I had exams."
"group 102","10/25/2016 11:12:00 PM","R_3lY4KR9I8yXIHOZ","User 2","You?"
"group 102","10/25/2016 11:12:15 PM","R_DUYNirDTF6Oa7qp","User 1","Haha, I was working on a group project. #Berkeley"
"group 102","10/25/2016 11:12:37 PM","R_3lY4KR9I8yXIHOZ","User 2","If    you    could    invent    a    new    flavor    of    ice    cream,    what    would    it    be? White chocolate cheese cake. And you?"
"group 102","10/25/2016 11:13:17 PM","R_DUYNirDTF6Oa7qp","User 1","Some sort of exotic berry ice cream that's a mixture of bright tropical colors."
"group 102","10/25/2016 11:13:30 PM","R_DUYNirDTF6Oa7qp","User 1","What    gifts    did    you    re ceive    on    your    last    birthday?"
"group 102","10/25/2016 11:13:59 PM","R_3lY4KR9I8yXIHOZ","User 2","None. I am not the gifts sort."
"group 102","10/25/2016 11:14:01 PM","R_DUYNirDTF6Oa7qp","User 1","I recieved a skydiving trip for my 21st Birthday"
"group 102","10/25/2016 11:14:11 PM","R_3lY4KR9I8yXIHOZ","User 2","WOW"
"group 102","10/25/2016 11:14:20 PM","R_3lY4KR9I8yXIHOZ","User 2","Where did you go for that?"
"group 102","10/25/2016 11:14:58 PM","R_3lY4KR9I8yXIHOZ","User 2","Describe    the    last    time    you    went    to    the    zoo? It was 4 years back. I went to Beijing Zoo."
"group 102","10/25/2016 11:15:01 PM","R_3lY4KR9I8yXIHOZ","User 2","And you?"
"group 102","10/25/2016 11:15:04 PM","R_DUYNirDTF6Oa7qp","User 1","It was awesome. There's a small airport 30 minutes away from my house, so we went there."
"group 102","10/25/2016 11:15:31 PM","R_3lY4KR9I8yXIHOZ","User 2","Thats so cool."
"group 102","10/25/2016 11:15:37 PM","R_DUYNirDTF6Oa7qp","User 1","I believe I went four years ago as well. I went with my parents to the Santa Barbra Zoo."
