Group,Time,Id,User,Message
group 86,10/7/2016 21:10,R_2DZ9OzCDx3D1cbx,User 1,yeah haha
group 86,10/7/2016 21:10,R_2DZ9OzCDx3D1cbx,User 1,"Likewise, not really significant. So if you could invent a new flavor of ice cream, what would it be?"
group 86,10/7/2016 21:10,R_YbHl9LBQVOeAxcB,User 2,"Honestly there are enough ice cream flavors out there, so honestly I wouldn't need to invent any new ones lol"
group 86,10/7/2016 21:10,R_YbHl9LBQVOeAxcB,User 2,If you've ever been to Ici you know
group 86,10/7/2016 21:10,R_YbHl9LBQVOeAxcB,User 2,How about you?
group 86,10/7/2016 21:10,R_2DZ9OzCDx3D1cbx,User 1,haha very true same here
group 86,10/7/2016 21:10,R_2DZ9OzCDx3D1cbx,User 1,not sure if it exists but some mixture of strawberry mango lime
group 86,10/7/2016 21:11,R_YbHl9LBQVOeAxcB,User 2,"Ahhh, that sounds tasty."
group 86,10/7/2016 21:11,R_2DZ9OzCDx3D1cbx,User 1,Yeah! What    gifts    did    you    re ceive    on    your    last    birthday?
group 86,10/7/2016 21:11,R_YbHl9LBQVOeAxcB,User 2,Hmmm last birthday...
group 86,10/7/2016 21:11,R_YbHl9LBQVOeAxcB,User 2,"That was my 21st, I just went out with my friends, got a cake and surprise-ish birthday party from my friends"
group 86,10/7/2016 21:11,R_YbHl9LBQVOeAxcB,User 2,lots of drinks
group 86,10/7/2016 21:11,R_YbHl9LBQVOeAxcB,User 2,LOL
group 86,10/7/2016 21:11,R_2DZ9OzCDx3D1cbx,User 1,HAHA very nice
group 86,10/7/2016 21:11,R_YbHl9LBQVOeAxcB,User 2,those were my gifts
group 86,10/7/2016 21:11,R_YbHl9LBQVOeAxcB,User 2,you?
group 86,10/7/2016 21:12,R_2DZ9OzCDx3D1cbx,User 1,Last thing I received was a nice pair of dress shoes from my friends
group 86,10/7/2016 21:12,R_2DZ9OzCDx3D1cbx,User 1,that was when the surprise wise so definitely a memorable experience
group 86,10/7/2016 21:12,R_YbHl9LBQVOeAxcB,User 2,"ahhh, nice"
group 86,10/7/2016 21:12,R_YbHl9LBQVOeAxcB,User 2,recruiting huh?
group 86,10/7/2016 21:12,R_2DZ9OzCDx3D1cbx,User 1,haha yep
group 86,10/7/2016 21:12,R_2DZ9OzCDx3D1cbx,User 1,Describe the last time you went to the zoo!
group 86,10/7/2016 21:12,R_YbHl9LBQVOeAxcB,User 2,"Ah dang, long time ago"
group 86,10/7/2016 21:12,R_YbHl9LBQVOeAxcB,User 2,lol
group 86,10/7/2016 21:12,R_YbHl9LBQVOeAxcB,User 2,It was one of my first dates with my girlfriend actually
group 86,10/7/2016 21:12,R_YbHl9LBQVOeAxcB,User 2,Felt really bad because I want the animals to be free
group 86,10/7/2016 21:13,R_2DZ9OzCDx3D1cbx,User 1,Haha true that
group 86,10/7/2016 21:13,R_YbHl9LBQVOeAxcB,User 2,How about you?
group 86,10/7/2016 21:13,R_2DZ9OzCDx3D1cbx,User 1,I've actually never been to the zoo so need that experience
group 86,10/7/2016 21:13,R_YbHl9LBQVOeAxcB,User 2,"ah, you're not missing out"
group 86,10/7/2016 21:13,R_2DZ9OzCDx3D1cbx,User 1,Will consider sometime this semester for sure!
group 86,10/7/2016 21:13,R_YbHl9LBQVOeAxcB,User 2,kind of depressing
group 86,10/7/2016 21:13,R_2DZ9OzCDx3D1cbx,User 1,LOL thanks
group 86,10/7/2016 21:13,R_2DZ9OzCDx3D1cbx,User 1,Do    you    like    to    get    up    early    or    stay    up    late?    Is    there    anything    funny    that    has    resulted    from     this?
group 86,10/7/2016 21:13,R_YbHl9LBQVOeAxcB,User 2,"Hm, before I used to like to stay up late, but ever since I worked this summer, I like getting up early now"
group 86,10/7/2016 21:13,R_YbHl9LBQVOeAxcB,User 2,I'm more productive that way
group 86,10/7/2016 21:13,R_YbHl9LBQVOeAxcB,User 2,you?
group 86,10/7/2016 21:13,R_2DZ9OzCDx3D1cbx,User 1,Haha fair
group 86,10/7/2016 21:13,R_2DZ9OzCDx3D1cbx,User 1,any good stories
group 86,10/7/2016 21:14,R_YbHl9LBQVOeAxcB,User 2,hmmm
group 86,10/7/2016 21:14,R_YbHl9LBQVOeAxcB,User 2,"well, this summer i worked until 4am some nights so those have some good and not so good stories behind them"
group 86,10/7/2016 21:14,R_2DZ9OzCDx3D1cbx,User 1,"I'm more of a staying up late person, and funny story is that I use caffine pills to stay up whenever I need to and the CEO of the company I worked for last summer walked by and was amazed so he uses it now too"
group 86,10/7/2016 21:14,R_YbHl9LBQVOeAxcB,User 2,"other than that, I've had my best nights up late have been just talking with my buddies"
group 86,10/7/2016 21:14,R_2DZ9OzCDx3D1cbx,User 1,Haha for sure!
group 86,10/7/2016 21:14,R_YbHl9LBQVOeAxcB,User 2,WHAT
group 86,10/7/2016 21:14,R_YbHl9LBQVOeAxcB,User 2,that's not good for yoU!
group 86,10/7/2016 21:14,R_YbHl9LBQVOeAxcB,User 2,just drink coffee
group 86,10/7/2016 21:14,R_2DZ9OzCDx3D1cbx,User 1,LOL for sure.
group 86,10/7/2016 21:15,R_2DZ9OzCDx3D1cbx,User 1,Where are you from? Name all of the places you’ve lived.
group 86,10/7/2016 21:15,R_YbHl9LBQVOeAxcB,User 2,"Grew up in Berkeley, CA"
group 86,10/7/2016 21:15,R_YbHl9LBQVOeAxcB,User 2,born in Michigan
group 86,10/7/2016 21:15,R_YbHl9LBQVOeAxcB,User 2,Lived in Central california for a period of time before the bay area
group 86,10/7/2016 21:15,R_YbHl9LBQVOeAxcB,User 2,but this is my hometown
group 86,10/7/2016 21:15,R_2DZ9OzCDx3D1cbx,User 1,Are you from Berkeley or a suburb?
group 86,10/7/2016 21:15,R_YbHl9LBQVOeAxcB,User 2,I grew up technically in Albany CA
group 86,10/7/2016 21:15,R_YbHl9LBQVOeAxcB,User 2,which is literally a few blocks away
group 86,10/7/2016 21:15,R_2DZ9OzCDx3D1cbx,User 1,I see LOL
group 86,10/7/2016 21:15,R_YbHl9LBQVOeAxcB,User 2,Yep!
group 86,10/7/2016 21:15,R_YbHl9LBQVOeAxcB,User 2,How about you?
group 86,10/7/2016 21:16,R_2DZ9OzCDx3D1cbx,User 1,"I grew up in Daly City, CA"
group 86,10/7/2016 21:16,R_2DZ9OzCDx3D1cbx,User 1,essentially lived here my entire life
group 86,10/7/2016 21:16,R_YbHl9LBQVOeAxcB,User 2,LOL I think i know who you are
group 86,10/7/2016 21:16,R_2DZ9OzCDx3D1cbx,User 1,LOL same...
group 86,10/7/2016 21:16,R_YbHl9LBQVOeAxcB,User 2,but alright for sure
group 86,10/7/2016 21:16,R_2DZ9OzCDx3D1cbx,User 1,What    did    you    do    this    summer ?
group 86,10/7/2016 21:16,R_YbHl9LBQVOeAxcB,User 2,I worked at Citi
group 86,10/7/2016 21:16,R_YbHl9LBQVOeAxcB,User 2,IB Tech
group 86,10/7/2016 21:16,R_2DZ9OzCDx3D1cbx,User 1,haha figured
group 86,10/7/2016 21:16,R_YbHl9LBQVOeAxcB,User 2,VPA?
group 86,10/7/2016 21:16,R_2DZ9OzCDx3D1cbx,User 1,yessir
group 86,10/7/2016 21:16,R_YbHl9LBQVOeAxcB,User 2,suh
group 86,10/7/2016 21:16,R_YbHl9LBQVOeAxcB,User 2, :sunglasses:
group 86,10/7/2016 21:16,R_2DZ9OzCDx3D1cbx,User 1,I worked at Uber this past summer haha
group 86,10/7/2016 21:16,R_YbHl9LBQVOeAxcB,User 2,nice man!
group 86,10/7/2016 21:16,R_2DZ9OzCDx3D1cbx,User 1,What is your favorite holiday? Why?4
group 86,10/7/2016 21:17,R_YbHl9LBQVOeAxcB,User 2,I like Christmas
group 86,10/7/2016 21:17,R_YbHl9LBQVOeAxcB,User 2,makes me feel warm and fuzzy inside
group 86,10/7/2016 21:17,R_YbHl9LBQVOeAxcB,User 2,reminds me of family and good food
group 86,10/7/2016 21:17,R_YbHl9LBQVOeAxcB,User 2,What about you?
group 86,10/7/2016 21:17,R_2DZ9OzCDx3D1cbx,User 1,I like Chinese New Years because I get the reload on money. always a nice time to see everyone as well
group 86,10/7/2016 21:17,R_YbHl9LBQVOeAxcB,User 2,LOL
group 86,10/7/2016 21:17,R_YbHl9LBQVOeAxcB,User 2,yeah the money's nice haha
group 86,10/7/2016 21:17,R_2DZ9OzCDx3D1cbx,User 1,What foreign country would you most like to visit? What attracts you to this place?
group 86,10/7/2016 21:17,R_YbHl9LBQVOeAxcB,User 2,I want to visit Thailand or Europe
group 86,10/7/2016 21:17,R_YbHl9LBQVOeAxcB,User 2,Most likely will be going to thailand soon actually
group 86,10/7/2016 21:17,R_YbHl9LBQVOeAxcB,User 2,I love the culture and the food
group 86,10/7/2016 21:18,R_YbHl9LBQVOeAxcB,User 2,I do Muay Thai and boxing so that's another factor
group 86,10/7/2016 21:18,R_YbHl9LBQVOeAxcB,User 2,you?
group 86,10/7/2016 21:18,R_2DZ9OzCDx3D1cbx,User 1,I would like to visit Hong Kong as my parents are from there. Might actually study abroad my last semester of college as I'll be done with school pretty quickly haha
group 86,10/7/2016 21:18,R_YbHl9LBQVOeAxcB,User 2,nice man!
group 86,10/7/2016 21:18,R_YbHl9LBQVOeAxcB,User 2,Hong kong is cool
group 86,10/7/2016 21:18,R_2DZ9OzCDx3D1cbx,User 1,can technically graduate next semester if I wanted to but should enjoy college
group 86,10/7/2016 21:18,R_YbHl9LBQVOeAxcB,User 2,"yes, you should"
group 86,10/7/2016 21:18,R_YbHl9LBQVOeAxcB,User 2,no rush :)
group 86,10/7/2016 21:18,R_2DZ9OzCDx3D1cbx,User 1,Do you prefer digital watches and clocks or the kind with hands? Why?
group 86,10/7/2016 21:18,R_YbHl9LBQVOeAxcB,User 2,Hands
group 86,10/7/2016 21:18,R_YbHl9LBQVOeAxcB,User 2,they are classic
group 86,10/7/2016 21:18,R_YbHl9LBQVOeAxcB,User 2,watches are an accessory that should be timeless
group 86,10/7/2016 21:18,R_YbHl9LBQVOeAxcB,User 2,no pun intended
group 86,10/7/2016 21:18,R_YbHl9LBQVOeAxcB,User 2,you?
group 86,10/7/2016 21:18,R_2DZ9OzCDx3D1cbx,User 1,HAHA same here. They make you look more sophisticated as well.
group 86,10/7/2016 21:19,R_2DZ9OzCDx3D1cbx,User 1,Describe your mother's best friend.
group 86,10/7/2016 21:19,R_YbHl9LBQVOeAxcB,User 2,definitely
group 86,10/7/2016 21:19,R_YbHl9LBQVOeAxcB,User 2,I don't know her well
group 86,10/7/2016 21:19,R_YbHl9LBQVOeAxcB,User 2,both immigrants
group 86,10/7/2016 21:19,R_YbHl9LBQVOeAxcB,User 2,came here for better opporutnities
group 86,10/7/2016 21:19,R_YbHl9LBQVOeAxcB,User 2,"veyr nice, loves to cook"
group 86,10/7/2016 21:19,R_YbHl9LBQVOeAxcB,User 2,you?
group 86,10/7/2016 21:19,R_2DZ9OzCDx3D1cbx,User 1,Honestly... I don't know if my mother has any friends outside of my direct family
group 86,10/7/2016 21:19,R_2DZ9OzCDx3D1cbx,User 1,LOLOL
group 86,10/7/2016 21:19,R_2DZ9OzCDx3D1cbx,User 1,so honestly don't know
group 86,10/7/2016 21:19,R_YbHl9LBQVOeAxcB,User 2,hahaha
group 86,10/7/2016 21:19,R_YbHl9LBQVOeAxcB,User 2,i feel the same way sometimes
group 86,10/7/2016 21:19,R_2DZ9OzCDx3D1cbx,User 1,How    of ten    do    you    get    your    hair    cut?    Where    do    you    go?    Have    you    ever    had    a    really    bad     haircut    experience?
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,I get one every 2 weeks or so
group 86,10/7/2016 21:20,R_2DZ9OzCDx3D1cbx,User 1,Damn that's often LOL
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,I go to a place called Edge Salon on Channing
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,hahahaha
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,gotta look fresh
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,and yes i've had many bad haircut experiences
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,in high school i used to cut my own hair
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,once i accidentally shaved my head
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,my mom still has pictures she said shes gonna show my kids
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,what about you?
group 86,10/7/2016 21:20,R_2DZ9OzCDx3D1cbx,User 1,HAHA
group 86,10/7/2016 21:20,R_2DZ9OzCDx3D1cbx,User 1,yeah I go to La Petite and get it essentially every 4 weeks haha. Worst haircut experience was at World Cuts and they literally shaved my head so I looked like my monk ROFL. Same experience
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,LOL
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,go to Edge
group 86,10/7/2016 21:20,R_2DZ9OzCDx3D1cbx,User 1,I said trim and she thought I said shave
group 86,10/7/2016 21:20,R_YbHl9LBQVOeAxcB,User 2,they are great
group 86,10/7/2016 21:21,R_2DZ9OzCDx3D1cbx,User 1,Will consider
group 86,10/7/2016 21:21,R_YbHl9LBQVOeAxcB,User 2,LMAO
group 86,10/7/2016 21:21,R_2DZ9OzCDx3D1cbx,User 1,What    is    the    last    concert    you    saw?    How    many    of    that    band's    albums    do    you    own?    Had    you     seen    them    before?    Where?
group 86,10/7/2016 21:21,R_YbHl9LBQVOeAxcB,User 2,I went to the Drake Concert
group 86,10/7/2016 21:21,R_YbHl9LBQVOeAxcB,User 2,I know almost all of his songs
group 86,10/7/2016 21:21,R_YbHl9LBQVOeAxcB,User 2,never seen him before
group 86,10/7/2016 21:21,R_YbHl9LBQVOeAxcB,User 2,Oracle arena
group 86,10/7/2016 21:21,R_YbHl9LBQVOeAxcB,User 2,"amazing experience, highly recommend"
group 86,10/7/2016 21:21,R_YbHl9LBQVOeAxcB,User 2,you?
group 86,10/7/2016 21:21,R_2DZ9OzCDx3D1cbx,User 1,Last concert I went to was Flume... I'll consider that a concert haha. It was amazing and I don't really own anything. Haven't seem them live before but it was dope. At Bill Graham Auditorium which is pretty well known in SF
group 86,10/7/2016 21:21,R_2DZ9OzCDx3D1cbx,User 1,Damn that sounds awesome haha
group 86,10/7/2016 21:21,R_YbHl9LBQVOeAxcB,User 2,thats awesome
group 86,10/7/2016 21:21,R_2DZ9OzCDx3D1cbx,User 1,Alright homie I think that's the end haha
group 86,10/7/2016 21:22,R_YbHl9LBQVOeAxcB,User 2,i was considering but I dont know his songs
group 86,10/7/2016 21:22,R_YbHl9LBQVOeAxcB,User 2,sweet now what
group 86,10/7/2016 21:22,R_2DZ9OzCDx3D1cbx,User 1,haha for sure
group 86,10/7/2016 21:22,R_2DZ9OzCDx3D1cbx,User 1,we move on i think
group 86,10/7/2016 21:22,R_YbHl9LBQVOeAxcB,User 2,oh
group 86,10/7/2016 21:22,R_YbHl9LBQVOeAxcB,User 2,fasho
group 86,10/7/2016 21:22,R_2DZ9OzCDx3D1cbx,User 1,click the arrow LOL
group 86,10/7/2016 21:22,R_YbHl9LBQVOeAxcB,User 2,peace
group 86,10/7/2016 21:22,R_2DZ9OzCDx3D1cbx,User 1,peace
group 86,10/7/2016 21:22,,System,>> User 2 has Disconnected
group 86,10/7/2016 21:22,,System,>> User 1 has Disconnected
group 86,10/7/2016 21:24,,System,>> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation.
group 86,10/7/2016 21:49,,System,>> This chat has now expired.
group 87,10/7/2016 21:04,,System,>> User 1 has Connected
group 87,10/7/2016 21:06,,System,>> All chat participants have arrived. You may now chat!
group 87,10/7/2016 21:06,,System,>> User 2 has Connected
group 87,10/7/2016 21:07,R_2rqpJcxD5KHc4qv,User 1,When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw.
group 87,10/7/2016 21:08,R_1ihgkNn1zJbUjP9,User 2,"I honestly cannot remember. If I had to guess, it was probably at the gym. I saw other people working out.4"
group 87,10/7/2016 21:08,R_1ihgkNn1zJbUjP9,User 2,When was the last time you walked for more than an hour? Describe where you went and what you saw.
group 87,10/7/2016 21:08,R_2rqpJcxD5KHc4qv,User 1,"Last week my friend and I walked to Philz coffee and back. I saw other people getting coffee, taking walks, and walking their dogs."
group 87,10/7/2016 21:08,R_2rqpJcxD5KHc4qv,User 1,What was the best gift you ever received and why?
group 87,10/7/2016 21:09,R_1ihgkNn1zJbUjP9,User 2,A watch from my brother and his partner. This was because it symbolized my overcoming great difficulties.
group 87,10/7/2016 21:09,R_1ihgkNn1zJbUjP9,User 2,What was the best gift you ever received and why?
group 87,10/7/2016 21:10,R_2rqpJcxD5KHc4qv,User 1,Last year my friends made a scrapbook for my birthday. It's my favorite because I love photos and I can tell they put a lot of time and thought into it
group 87,10/7/2016 21:10,R_2rqpJcxD5KHc4qv,User 1,How did you celebrate last Halloween?
group 87,10/7/2016 21:11,R_1ihgkNn1zJbUjP9,User 2,"Again, I cannot remember. This leads me to believe that I did not do anything."
group 87,10/7/2016 21:11,R_1ihgkNn1zJbUjP9,User 2,What was the best gift you ever received and why?
group 87,10/7/2016 21:11,R_1ihgkNn1zJbUjP9,User 2,oops
group 87,10/7/2016 21:11,R_1ihgkNn1zJbUjP9,User 2,How did you celebrate last Halloween?
group 87,10/7/2016 21:11,R_2rqpJcxD5KHc4qv,User 1,"I volunteered at Fall Fest, which is a halloween carnival for underprivileged children in oakland"
group 87,10/7/2016 21:12,R_2rqpJcxD5KHc4qv,User 1,"If you could invent a new flavor of ice cream, what would it be"
group 87,10/7/2016 21:12,R_1ihgkNn1zJbUjP9,User 2,Tomatoe pepper ice cream
group 87,10/7/2016 21:12,R_1ihgkNn1zJbUjP9,User 2,"If you could invent a new flavor of ice cream, what would it be?"
group 87,10/7/2016 21:13,R_2rqpJcxD5KHc4qv,User 1,ginger honey lemon ice cream
group 87,10/7/2016 21:13,R_2rqpJcxD5KHc4qv,User 1,What    gifts    did    you    re ceive    on    your    last    birthday
group 87,10/7/2016 21:13,R_1ihgkNn1zJbUjP9,User 2,yum
group 87,10/7/2016 21:13,R_1ihgkNn1zJbUjP9,User 2,An airplane ticket to Bali
group 87,10/7/2016 21:13,R_2rqpJcxD5KHc4qv,User 1,wow!
group 87,10/7/2016 21:13,R_1ihgkNn1zJbUjP9,User 2,What gifts did you re ceive on your last birthday?
group 87,10/7/2016 21:14,R_2rqpJcxD5KHc4qv,User 1,"I got a speaker, oil painting, wild strawberry plant, polaroid, and jewlery"
group 87,10/7/2016 21:14,R_2rqpJcxD5KHc4qv,User 1,Describe the last itme you went to the zoo
group 87,10/7/2016 21:14,R_2rqpJcxD5KHc4qv,User 1,Describe the last time you went to the zoo
group 87,10/7/2016 21:15,R_1ihgkNn1zJbUjP9,User 2,I cannot remember. I do not support zoos.
group 87,10/7/2016 21:15,R_1ihgkNn1zJbUjP9,User 2,Describe the last time you went to the zoo?
group 87,10/7/2016 21:15,R_2rqpJcxD5KHc4qv,User 1,"I went to Zoo Lights in DC last Christmas with my family. There were no animals, just christmas lights in the shape of animals"
group 87,10/7/2016 21:15,R_2rqpJcxD5KHc4qv,User 1,Do    you    like    to    get    up    early    or    stay    up    late?    Is    there    anything    funny    that    has    resulted    from     this?
group 87,10/7/2016 21:15,R_1ihgkNn1zJbUjP9,User 2,I support that type of zoo
group 87,10/7/2016 21:16,R_1ihgkNn1zJbUjP9,User 2,I get up at 530 each morning. Nothing funny. Sometimes forget things at home....
group 87,10/7/2016 21:16,R_1ihgkNn1zJbUjP9,User 2,Do you like to get up early or stay up late? Is there anything funny that has resulted from this?
group 87,10/7/2016 21:17,R_2rqpJcxD5KHc4qv,User 1,"I like to sleep early and get up early. I guess in high school I woke up once to a string of 60+ texts from my friends saying ""pick up"" ""answer your phone"" ""there is no way you're asleep at 9:30pm"""
group 87,10/7/2016 21:17,R_2rqpJcxD5KHc4qv,User 1,Where are you from? Name all of the places you’ve lived.
group 87,10/7/2016 21:17,R_1ihgkNn1zJbUjP9,User 2,"I grew up in LA, SF, Indianapolis, Boston. I have lived in all those cities, plus NYC, Minneaplolis, and Santa Cruz."
group 87,10/7/2016 21:18,R_1ihgkNn1zJbUjP9,User 2,Where are you from? Name all of the places you’ve lived.
group 87,10/7/2016 21:18,R_2rqpJcxD5KHc4qv,User 1,I was born in London and grew up in Maryland. I've also lived in DC and I guess now I live in Berkeley!
group 87,10/7/2016 21:18,R_2rqpJcxD5KHc4qv,User 1,What    did    you    do    this    summer ?
group 87,10/7/2016 21:19,R_1ihgkNn1zJbUjP9,User 2,Last summer I spent 3 weeks in Bali then I had an internship in SF.
group 87,10/7/2016 21:19,R_1ihgkNn1zJbUjP9,User 2,What did you do this summer ?
group 87,10/7/2016 21:19,R_1ihgkNn1zJbUjP9,User 2,I grew up in Berkeley as well. Forgot about that one.
group 87,10/7/2016 21:20,R_2rqpJcxD5KHc4qv,User 1,"I spent 3 weeks at home in Maryland, had an internship in SF, and went to amsterdam/brussels/paris for 2 weeks"
group 87,10/7/2016 21:20,R_2rqpJcxD5KHc4qv,User 1,What is your favorite holiday? Why?
group 87,10/7/2016 21:20,R_1ihgkNn1zJbUjP9,User 2,"New Years. Non religous, and overall a positive holiday."
group 87,10/7/2016 21:21,R_1ihgkNn1zJbUjP9,User 2,What is your favorite holiday? Why?
group 87,10/7/2016 21:21,R_2rqpJcxD5KHc4qv,User 1,"Thanksgiving - I get the time to seriously reflect on my life and all that I've been blessed with in the past year. Plus, lots of food + family time"
group 87,10/7/2016 21:22,R_2rqpJcxD5KHc4qv,User 1,What foreign country would you most like to visit? What attracts you to this place
group 87,10/7/2016 21:22,R_1ihgkNn1zJbUjP9,User 2,Spain. Music and food.
group 87,10/7/2016 21:22,R_1ihgkNn1zJbUjP9,User 2,What foreign country would you most like to visit? What attracts you to this place
group 87,10/7/2016 21:22,R_2rqpJcxD5KHc4qv,User 1,Italy. History and food.
group 87,10/7/2016 21:22,R_2rqpJcxD5KHc4qv,User 1,Do you prefer digital watches and clocks or the kind with hands? Why?
group 87,10/7/2016 21:23,R_1ihgkNn1zJbUjP9,User 2,"I prefer traditional watches with hands. They are classics and work for every occastion, professional or casual."
group 87,10/7/2016 21:23,R_1ihgkNn1zJbUjP9,User 2,Do you prefer digital watches and clocks or the kind with hands? Why?
group 87,10/7/2016 21:24,R_2rqpJcxD5KHc4qv,User 1,"Definitely the kind with hands because I love how they look, and they have a feel that digital watches can't replicate"
group 87,10/7/2016 21:24,R_2rqpJcxD5KHc4qv,User 1,Describe your mother's best friend.
group 87,10/7/2016 21:24,R_1ihgkNn1zJbUjP9,User 2,"Older, sweet, hardworking, and kind."
group 87,10/7/2016 21:24,R_1ihgkNn1zJbUjP9,User 2,Describe your mother's best friend.
group 87,10/7/2016 21:25,R_2rqpJcxD5KHc4qv,User 1,"She was the most loving and kind person I've ever met, and also a devout christian. She actually passed away from cancer when I was 7"
group 87,10/7/2016 21:25,R_2rqpJcxD5KHc4qv,User 1,How    of ten    do    you    get    your    hair    cut?    Where    do    you    go?    Have    you    ever    had    a    really    bad     haircut    experience?
group 87,10/7/2016 21:26,R_1ihgkNn1zJbUjP9,User 2,I get my haircut once a month. I use a barber in Oakland. I have had a horrible haircut experience.
group 87,10/7/2016 21:26,R_1ihgkNn1zJbUjP9,User 2,How of ten do you get your hair cut? Where do you go? Have you ever had a really bad haircut experience?
group 87,10/7/2016 21:26,,System,>> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation.
group 87,10/7/2016 21:26,R_2rqpJcxD5KHc4qv,User 1,"I get my hair cut every time I visit home since my dad cuts my hair. Yes, in middle school"
group 87,10/7/2016 21:26,R_2rqpJcxD5KHc4qv,User 1,What    is    the    last    concert    you    saw?    How    many    of    that    band's    albums    do    you    own?    Had    you     seen    them    before?    Where
group 87,10/7/2016 21:27,R_1ihgkNn1zJbUjP9,User 2,"Jackson Browne. I own all his albums. I have seen him before. I saw him in California, New Jersey, Boston, and NYC>"
group 87,10/7/2016 21:27,R_1ihgkNn1zJbUjP9,User 2,What is the last concert you saw? How many of that band's albums do you own? Had you seen them before? Where
group 87,10/7/2016 21:28,R_2rqpJcxD5KHc4qv,User 1,"Hillsong United. I guess I have all their albums and I've seen them in Oakland, DC, and Baltimore"
group 87,10/7/2016 21:28,R_2rqpJcxD5KHc4qv,User 1,Nice chatting with you!
group 87,10/7/2016 21:28,R_1ihgkNn1zJbUjP9,User 2,you too!
group 87,10/7/2016 21:28,,System,>> User 1 has Disconnected
group 87,10/7/2016 21:28,,System,>> User 2 has Disconnected
group 87,10/7/2016 21:51,,System,>> This chat has now expired.
group 88,10/7/2016 21:07,,System,>> User 1 has Connected
group 88,10/7/2016 21:08,,System,>> All chat participants have arrived. You may now chat!
group 88,10/7/2016 21:08,,System,>> User 2 has Connected
group 88,10/7/2016 21:09,R_OpemmYyq58GdQNH,User 2,hello
group 88,10/7/2016 21:09,R_OpemmYyq58GdQNH,User 2,is anyone here?
group 88,10/7/2016 21:09,R_YWCoRx570BlWtLr,User 1,When was the last time you walked for more than an hour? Describe where you went and what you saw?
group 88,10/7/2016 21:09,R_YWCoRx570BlWtLr,User 1,hi
group 88,10/7/2016 21:09,R_OpemmYyq58GdQNH,User 2,oh shit this is weird okay
group 88,10/7/2016 21:09,R_OpemmYyq58GdQNH,User 2,wait
group 88,10/7/2016 21:09,R_OpemmYyq58GdQNH,User 2,hm
group 88,10/7/2016 21:09,R_OpemmYyq58GdQNH,User 2,this weekend
group 88,10/7/2016 21:09,R_OpemmYyq58GdQNH,User 2,last weekend***
group 88,10/7/2016 21:09,R_YWCoRx570BlWtLr,User 1,where'd you go?
group 88,10/7/2016 21:09,R_OpemmYyq58GdQNH,User 2,I went to a nightmarket
group 88,10/7/2016 21:09,R_OpemmYyq58GdQNH,User 2,and I saw a lot of food
group 88,10/7/2016 21:10,R_OpemmYyq58GdQNH,User 2,When was the last time you walked for more than an hour
group 88,10/7/2016 21:10,R_OpemmYyq58GdQNH,User 2,and where did you go and what you saw too
group 88,10/7/2016 21:10,R_YWCoRx570BlWtLr,User 1,nice that's cool. I think the last time I walked for more than an hour was about 2-3 weeks back. I went to SF and walked around Hayes Valley
group 88,10/7/2016 21:10,R_YWCoRx570BlWtLr,User 1,ok next question i guess
group 88,10/7/2016 21:11,R_OpemmYyq58GdQNH,User 2,What was the best gift you ever received and why?
group 88,10/7/2016 21:11,R_OpemmYyq58GdQNH,User 2,yeah next question haha
group 88,10/7/2016 21:11,R_OpemmYyq58GdQNH,User 2,my best gift was my pet dog
group 88,10/7/2016 21:11,R_YWCoRx570BlWtLr,User 1,oh wow
group 88,10/7/2016 21:11,R_OpemmYyq58GdQNH,User 2,because my dog is the best thing ever
group 88,10/7/2016 21:11,R_YWCoRx570BlWtLr,User 1,that's cool
group 88,10/7/2016 21:11,R_OpemmYyq58GdQNH,User 2,that was a loooonng time ago so yeah
group 88,10/7/2016 21:11,R_YWCoRx570BlWtLr,User 1,hahaha never had a pet but dogs are awesome
group 88,10/7/2016 21:11,R_YWCoRx570BlWtLr,User 1,ummm the best gift I ever received
group 88,10/7/2016 21:11,R_OpemmYyq58GdQNH,User 2,its the best thing eveer
group 88,10/7/2016 21:12,R_YWCoRx570BlWtLr,User 1,was probably the watch my parents gave me for graduation
group 88,10/7/2016 21:12,R_OpemmYyq58GdQNH,User 2,Oh nice nice
group 88,10/7/2016 21:12,R_OpemmYyq58GdQNH,User 2,and why?
group 88,10/7/2016 21:12,R_YWCoRx570BlWtLr,User 1,just cuz it's something I use all the time and cuz it won't wear out nearly as quickly as a lot of other presents
