Group,Time,Id,User,Message,is na?,Hour,Minute,Time 2
group 468,1/25/2016 11:05,R_1mx8Ek9w9mH9dQ2,User 1,Tough one... I traveled a long distance to be with someone. I'd have to say it is the day I arrived.,FALSE,11,5,1/25/2016 11:05
group 468,1/25/2016 11:05,R_1mx8Ek9w9mH9dQ2,User 1,What is your most treasured memory?,FALSE,11,5,1/25/2016 11:05
group 468,1/25/2016 11:05,R_3nwTBpQ5SCesDWx,User 2,"My trip to Paris, where my now husband proposed.",FALSE,11,5,1/25/2016 11:05
group 468,1/25/2016 11:06,R_3nwTBpQ5SCesDWx,User 2,"If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why?",FALSE,11,6,1/25/2016 11:06
group 468,1/25/2016 11:06,R_1mx8Ek9w9mH9dQ2,User 1,I'd grab a back pack and just go...wherever and for the entire year.,FALSE,11,6,1/25/2016 11:06
group 468,1/25/2016 11:07,R_1mx8Ek9w9mH9dQ2,User 1,"If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why?",FALSE,11,7,1/25/2016 11:07
group 468,1/25/2016 11:07,R_3nwTBpQ5SCesDWx,User 2,"I would not, I have no regrets about the way that I am currently living.",FALSE,11,7,1/25/2016 11:07
group 468,1/25/2016 11:07,R_3nwTBpQ5SCesDWx,User 2,How do you feel about your relationship with your mother?,FALSE,11,7,1/25/2016 11:07
group 468,1/25/2016 11:08,R_1mx8Ek9w9mH9dQ2,User 1,Sometimes its tough being physically distant but we manage and I stay with her whenever I visit my home town.,FALSE,11,8,1/25/2016 11:08
group 468,1/25/2016 11:08,R_1mx8Ek9w9mH9dQ2,User 1,How do you feel about your relationship with your mother?,FALSE,11,8,1/25/2016 11:08
group 468,1/25/2016 11:08,R_3nwTBpQ5SCesDWx,User 2,"I love my mother, she has always been there for me, we are very close.",FALSE,11,8,1/25/2016 11:08
group 468,1/25/2016 11:15,R_1mx8Ek9w9mH9dQ2,User 1,My mother. I'm closest with her than anyone else.,FALSE,11,15,1/25/2016 11:15
group 468,1/25/2016 11:14,R_3nwTBpQ5SCesDWx,User 2,"It would have to be a small statue that my father owned, he has passed and it means a great deal to me.",FALSE,11,14,1/25/2016 11:14
group 468,1/25/2016 11:12,R_1mx8Ek9w9mH9dQ2,User 1,I don't really have anything pressing that I would want to tell someone but haven't. I'd want to tell my family I love them. That's not really something I haven't said before but...,FALSE,11,12,1/25/2016 11:12
group 468,1/25/2016 11:13,R_1mx8Ek9w9mH9dQ2,User 1,"If you were to die this evening with no opportunity to communicate with anyone, what would you most regret not having told someone? Why haven't you told them yet?",FALSE,11,13,1/25/2016 11:13
group 468,1/25/2016 11:13,R_3nwTBpQ5SCesDWx,User 2,"I would tell my brother that I forgive him.  It is difficult to talk with him openly, so I have yet to tell him how I feel.",FALSE,11,13,1/25/2016 11:13
group 468,1/25/2016 11:13,R_3nwTBpQ5SCesDWx,User 2,"Your house, containing everything you own, catches fire.  After saving your loved ones and pets, you have time to safely make a final dash to save any one item.  What would it be? Why?",FALSE,11,13,1/25/2016 11:13
group 468,1/25/2016 11:14,R_1mx8Ek9w9mH9dQ2,User 1,It would probably be one of my pieces of artwork. It has a lot of sentimental value to me.,FALSE,11,14,1/25/2016 11:14
group 468,1/25/2016 11:14,R_1mx8Ek9w9mH9dQ2,User 1,"our house, containing everything you own, catches fire. After saving your loved ones and pets, you have time to safely make a final dash to save any one item. What would it be? Why?",FALSE,11,14,1/25/2016 11:14
group 468,1/25/2016 11:15,R_3nwTBpQ5SCesDWx,User 2,"Of all the people in your family, whose death would you find most disturbing? WHy?",FALSE,11,15,1/25/2016 11:15
group 468,1/25/2016 11:15,R_1mx8Ek9w9mH9dQ2,User 1,"Of all the people in your family, whose death would you find most disturbing? Why?",FALSE,11,15,1/25/2016 11:15
group 468,1/25/2016 11:15,R_3nwTBpQ5SCesDWx,User 2,"My mother, we are very close and I would be devastated if she were to pass away.",FALSE,11,15,1/25/2016 11:15
group 468,1/25/2016 11:16,R_1mx8Ek9w9mH9dQ2,User 1,"Of all the people in your family, whose death would you find most disturbing? WHy?",FALSE,11,16,1/25/2016 11:16
group 469,1/25/2016 11:16,R_3HAHz8Xa7DzJia8,User 2,"I would probably quit my job, live off my savings, and pour myself into creative work to make something before I died.",FALSE,11,16,1/25/2016 11:16
group 469,1/25/2016 11:16,R_3HAHz8Xa7DzJia8,User 2,"If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why?",FALSE,11,16,1/25/2016 11:16
group 469,1/25/2016 11:16,R_20Z1fn1vrnELpBT,User 1,I would make sure the people I cared for know and will be OK when I am gone then I would give away everything else.  Then I would hit the road and try to see as much before I go.,FALSE,11,16,1/25/2016 11:16
group 469,1/25/2016 11:16,R_20Z1fn1vrnELpBT,User 1,"How	do	you	feel	about	your	relationship	with	your	mother?",FALSE,11,16,1/25/2016 11:16
group 469,1/25/2016 11:14,R_20Z1fn1vrnELpBT,User 1,"What	is	your	most	treasured	memory?",FALSE,11,14,1/25/2016 11:14
group 469,1/25/2016 11:14,R_20Z1fn1vrnELpBT,User 1,Having a daughter then raising her on my own for most her life and seeing her go off to college.,FALSE,11,14,1/25/2016 11:14
group 469,1/25/2016 11:14,R_3HAHz8Xa7DzJia8,User 2,Probably graduating college.,FALSE,11,14,1/25/2016 11:14
group 469,1/25/2016 11:14,R_3HAHz8Xa7DzJia8,User 2,What is the greatest accomplishment of your life?,FALSE,11,14,1/25/2016 11:14
group 469,1/25/2016 11:13,R_20Z1fn1vrnELpBT,User 1,What is the next lottery numbers?,FALSE,11,13,1/25/2016 11:13
group 469,1/25/2016 11:13,R_20Z1fn1vrnELpBT,User 1,"What	is	the	greatest	accomplishment	of	your	life?",FALSE,11,13,1/25/2016 11:13
group 469,1/25/2016 11:13,R_3HAHz8Xa7DzJia8,User 2,I'd want to know about the spiritual reality of the world. Is there a God? Heaven? All the details or lack thereof spiritual reality.,FALSE,11,13,1/25/2016 11:13
group 469,1/25/2016 11:13,R_3HAHz8Xa7DzJia8,User 2,"If a crystal ball could tell you the truth about yourself, your life, the future, or anything else, what would you want to know?",FALSE,11,13,1/25/2016 11:13
group 469,1/25/2016 11:23,R_3HAHz8Xa7DzJia8,User 2,"If you were to die this evening with no opportunity to communicate with anyone, what would you most regret not having told someone? Why haven't you told them yet?",FALSE,11,23,1/25/2016 11:23
group 469,1/25/2016 11:20,R_20Z1fn1vrnELpBT,User 1,"When	did	you	last	cry	in	front	of	another	person?	By	yourself?",FALSE,11,20,1/25/2016 11:20
group 469,1/25/2016 11:23,R_3HAHz8Xa7DzJia8,User 2,I'm generally pretty happy with my relations with all my friends and family since I almost always leave on a note of expressing love. I suppose there was a friendship that ended that I wish I could tell them I don't resent them.,FALSE,11,23,1/25/2016 11:23
group 469,1/25/2016 11:21,R_3HAHz8Xa7DzJia8,User 2,An argument with my wife. It was very emotional because we were under a lot of stress between moving and me recovering from a broken leg. Lots of stress.,FALSE,11,21,1/25/2016 11:21
group 469,1/25/2016 11:21,R_3HAHz8Xa7DzJia8,User 2,When did you last cry in front of another person? By yourself?,FALSE,11,21,1/25/2016 11:21
group 469,1/25/2016 11:22,R_20Z1fn1vrnELpBT,User 1,Last time in front of other was when I had to put my cat to sleep because she was hit by a car.  Last time by myself was when I was moving to Colorado and everything that could go wrong did.  I was frustrated and needed to vent but had no one to turn to.,FALSE,11,22,1/25/2016 11:22
group 469,1/25/2016 11:22,R_20Z1fn1vrnELpBT,User 1,". If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",FALSE,11,22,1/25/2016 11:22
group 469,1/25/2016 11:15,R_3HAHz8Xa7DzJia8,User 2,"I went on a huge road trip with some friends who I knew long distance, and went all over the country. It was a lot of fun.",FALSE,11,15,1/25/2016 11:15
group 469,1/25/2016 11:15,R_3HAHz8Xa7DzJia8,User 2,What is your most treasured memory?,FALSE,11,15,1/25/2016 11:15
group 469,1/25/2016 11:17,R_3HAHz8Xa7DzJia8,User 2,"I have an excellent relationship with my mother. We could always confide in any each other. At worst, I've talked to her less since I've moved out of state.",FALSE,11,17,1/25/2016 11:17
group 469,1/25/2016 11:17,R_3HAHz8Xa7DzJia8,User 2,How do you feel about your relationship with your mother?,FALSE,11,17,1/25/2016 11:17
group 469,1/25/2016 11:15,R_20Z1fn1vrnELpBT,User 1,The birth of my daughter.,FALSE,11,15,1/25/2016 11:15
group 469,1/25/2016 11:15,R_20Z1fn1vrnELpBT,User 1,"If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?",FALSE,11,15,1/25/2016 11:15
group 469,1/25/2016 11:20,R_20Z1fn1vrnELpBT,User 1,I gave a half hour presentation on firewalls to a group of CTOs.  After I was done I was in a room with mirrors and noticed my fly was down the whole time.,FALSE,11,20,1/25/2016 11:20
group 469,1/25/2016 11:17,R_20Z1fn1vrnELpBT,User 1,"She's awesome, she has helped me all my life and I consider her one of my best friends.",FALSE,11,17,1/25/2016 11:17
group 469,1/25/2016 11:18,R_20Z1fn1vrnELpBT,User 1,"Share	with	your	partner	an	embarrassing	moment	in	your	life....lol",FALSE,11,18,1/25/2016 11:18
group 469,1/25/2016 11:18,R_20Z1fn1vrnELpBT,User 1,...thinking,FALSE,11,18,1/25/2016 11:18
group 469,1/25/2016 11:19,R_3HAHz8Xa7DzJia8,User 2,"When I was five years old, my parents took me to the zoo. We were looking at the lions, and the entire crowd backed up. The lion urinated through the bars and I got peed on because I didn't realize what was happening.",FALSE,11,19,1/25/2016 11:19
group 469,1/25/2016 11:19,R_3HAHz8Xa7DzJia8,User 2,Share with your partner an embarassing moment of your life.,FALSE,11,19,1/25/2016 11:19
group 469,1/25/2016 11:24,R_3HAHz8Xa7DzJia8,User 2,"Probably my PC, since it is a high end rig and expsneive.",FALSE,11,24,1/25/2016 11:24
group 469,1/25/2016 11:24,R_3HAHz8Xa7DzJia8,User 2,"Your house, containing everything you own, catches fire. After saving your loved ones and pets, you have time to safely make a final dash to save any one item. What would it be? Why?",FALSE,11,24,1/25/2016 11:24
group 469,1/25/2016 11:29,R_3HAHz8Xa7DzJia8,User 2,Apparently my partner lost connection. I hope I am not penalized for this.,FALSE,11,29,1/25/2016 11:29
group 469,1/25/2016 11:24,R_20Z1fn1vrnELpBT,User 1,not telling*,FALSE,11,24,1/25/2016 11:24
group 469,1/25/2016 11:24,R_20Z1fn1vrnELpBT,User 1,"Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",FALSE,11,24,1/25/2016 11:24
group 469,1/25/2016 11:24,R_20Z1fn1vrnELpBT,User 1,I would regret telling my ex-wife how much her love really meant to me.  I've never told her because I don't want her to leverage my emotions.,FALSE,11,24,1/25/2016 11:24
group 469,1/25/2016 11:07,R_20Z1fn1vrnELpBT,User 1,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",FALSE,11,7,1/25/2016 11:07
group 469,1/25/2016 11:08,R_3HAHz8Xa7DzJia8,User 2,"I'm leaning towards my mind. A fit body is fantastic, but it's pretty meaningless if you can't think and engage with deep thought. Though you could argue that a body is more prone to go bad.",FALSE,11,8,1/25/2016 11:08
group 469,1/25/2016 11:08,R_3HAHz8Xa7DzJia8,User 2,"If you were able to live to the age of 90 and retain either the mind or body of a 30-year-old for the last 60 years of your life, which would you want?",FALSE,11,8,1/25/2016 11:08
group 469,1/25/2016 11:06,R_20Z1fn1vrnELpBT,User 1,An easy day where nothing is planned and I get to just hang out and do nothing.,FALSE,11,6,1/25/2016 11:06
group 469,1/25/2016 11:06,R_3HAHz8Xa7DzJia8,User 2,Mostly just loafing around and playing video games. I'm very much a homebody.,FALSE,11,6,1/25/2016 11:06
group 469,1/25/2016 11:06,R_3HAHz8Xa7DzJia8,User 2,What would constitute a 'perfect day' for you?,FALSE,11,6,1/25/2016 11:06
group 469,1/25/2016 11:05,R_20Z1fn1vrnELpBT,User 1,"What	would	constitute	a	""perfect""	day	for	you?",FALSE,11,5,1/25/2016 11:05
group 469,1/25/2016 11:05,R_20Z1fn1vrnELpBT,User 1,I would like Trent Reznor as a dinner guest to hear stories and find out his latest plans.,FALSE,11,5,1/25/2016 11:05
group 469,1/25/2016 11:04,R_20Z1fn1vrnELpBT,User 1,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest",FALSE,11,4,1/25/2016 11:04
group 469,1/25/2016 11:04,R_3HAHz8Xa7DzJia8,User 2,"I'd like to have Hideo Kojima, game developer as a dinner guest.",FALSE,11,4,1/25/2016 11:04
group 469,1/25/2016 11:04,R_3HAHz8Xa7DzJia8,User 2,"Given the choice of anyone in the world, whom you want as a dinner guest?",FALSE,11,4,1/25/2016 11:04
group 469,1/25/2016 11:12,R_20Z1fn1vrnELpBT,User 1,I would like the ability to learn new languages quickly.,FALSE,11,12,1/25/2016 11:12
group 469,1/25/2016 11:12,R_20Z1fn1vrnELpBT,User 1,"If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?",FALSE,11,12,1/25/2016 11:12
group 469,1/25/2016 11:11,R_3HAHz8Xa7DzJia8,User 2,"I'd like to be inspired, brillaint. Able to put creative visions into action without getting hung up on creative blocks.",FALSE,11,11,1/25/2016 11:11
group 469,1/25/2016 11:11,R_3HAHz8Xa7DzJia8,User 2,"If you could wake up tomorrow having gained any one quality or ability, what would it be?",FALSE,11,11,1/25/2016 11:11
group 469,1/25/2016 11:10,R_20Z1fn1vrnELpBT,User 1,"If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?",FALSE,11,10,1/25/2016 11:10
group 469,1/25/2016 11:08,R_20Z1fn1vrnELpBT,User 1,"I want the body, I think having the knowledge of 90 years would go best with a young body.",FALSE,11,8,1/25/2016 11:08
group 469,1/25/2016 11:08,R_20Z1fn1vrnELpBT,User 1,"If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",FALSE,11,8,1/25/2016 11:08
group 469,1/25/2016 11:09,R_3HAHz8Xa7DzJia8,User 2,"I was home schooled, and that had a lot of negative consequences for my social behavior. I think I'd like a more focused public education.",FALSE,11,9,1/25/2016 11:09
group 469,1/25/2016 11:09,R_3HAHz8Xa7DzJia8,User 2,"If you could change anything about the way you were raised, what would it be?",FALSE,11,9,1/25/2016 11:09
group 469,1/25/2016 11:10,R_20Z1fn1vrnELpBT,User 1,I was raised aro9und ignorant racists.  It took me some time to realize what they had done to me and for me to undo it.,FALSE,11,10,1/25/2016 11:10
group 469,1/25/2016 11:04,R_20Z1fn1vrnELpBT,User 1,You ready to rock this thing? :smiley:,FALSE,11,4,1/25/2016 11:04
group 469,1/25/2016 11:03,R_3HAHz8Xa7DzJia8,User 2,Hello.,FALSE,11,3,1/25/2016 11:03
group 469,1/25/2016 11:02,R_20Z1fn1vrnELpBT,User 1,Hi,FALSE,11,2,1/25/2016 11:02
group 470,1/25/2016 11:03,R_1DXYd9l6v95Hxa5,User 2,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",FALSE,11,3,1/25/2016 11:03
group 470,1/25/2016 11:04,R_2EG0tBl1vzgWS2p,User 1,My grandfather is who I would like to have a dinner guest. I never got a chance to say goodbye to him.,FALSE,11,4,1/25/2016 11:04
group 470,1/25/2016 11:10,R_2EG0tBl1vzgWS2p,User 1,"If you could change anything about the way you were raised, what would it be?",FALSE,11,10,1/25/2016 11:10
group 470,1/25/2016 11:10,R_2EG0tBl1vzgWS2p,User 1,"I would change the fact that mom and I lived with two people (her mom and an uncle) who were not good people, and we would have had our own place where we would have both had peace.",FALSE,11,10,1/25/2016 11:10
group 470,1/25/2016 11:08,R_1DXYd9l6v95Hxa5,User 2,I would choose my mind as well. I can't imagine living with a cognitive deficit.,FALSE,11,8,1/25/2016 11:08
group 470,1/25/2016 11:09,R_1DXYd9l6v95Hxa5,User 2,"If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",FALSE,11,9,1/25/2016 11:09
group 470,1/25/2016 11:08,R_2EG0tBl1vzgWS2p,User 1,"If you were able to live to the age of 90 and retain either the mind or body of a 30-year-old for the last 60 years of your life, which would you want?",FALSE,11,8,1/25/2016 11:08
group 470,1/25/2016 11:10,R_1DXYd9l6v95Hxa5,User 2,"I would choose for my parents to forego some of the capital punishment I received. Not all of it, but some sticks in my mind and bothers me.",FALSE,11,10,1/25/2016 11:10
group 470,1/25/2016 11:10,R_1DXYd9l6v95Hxa5,User 2,"If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?",FALSE,11,10,1/25/2016 11:10
group 470,1/25/2016 11:12,R_2EG0tBl1vzgWS2p,User 1,"If a crystal ball could tell you the truth about yourself, your life, the future, or anything else, what would you want to know?",FALSE,11,12,1/25/2016 11:12
group 470,1/25/2016 11:12,R_2EG0tBl1vzgWS2p,User 1,"I would want to know if I'm finally going in the right direction, after having not done so for so long.",FALSE,11,12,1/25/2016 11:12
group 470,1/25/2016 11:11,R_2EG0tBl1vzgWS2p,User 1,I would want peace for myself. Peace in my mind.,FALSE,11,11,1/25/2016 11:11
group 470,1/25/2016 11:11,R_2EG0tBl1vzgWS2p,User 1,"If you could wake up tomorrow having gained any one quality or ability, what would it be?",FALSE,11,11,1/25/2016 11:11
group 470,1/25/2016 11:11,R_1DXYd9l6v95Hxa5,User 2,I would choose the ability to 'go with the flow' instead of letting little things upset me.,FALSE,11,11,1/25/2016 11:11
group 470,1/25/2016 11:11,R_1DXYd9l6v95Hxa5,User 2,"If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?",FALSE,11,11,1/25/2016 11:11
group 470,1/25/2016 11:04,R_1DXYd9l6v95Hxa5,User 2,"I would have my parents. They've been gone for 23 years, and I have so much to tell and ask them.",FALSE,11,4,1/25/2016 11:04
group 470,1/25/2016 11:04,R_1DXYd9l6v95Hxa5,User 2,"What	would	constitute	a	""perfect""	day	for	you?",FALSE,11,4,1/25/2016 11:04
group 470,1/25/2016 11:04,R_2EG0tBl1vzgWS2p,User 1,"Given the choice of anyone in the world, whom would you want as a dinner guest?",FALSE,11,4,1/25/2016 11:04
group 470,1/25/2016 11:06,R_2EG0tBl1vzgWS2p,User 1,"A perfect day for me would be one of no pain over what's happening with my senior family members right now, and my pets would be healthy. I would be back in the Smoky mountains in a cabin where walking outside of your own home each day is like walking into a postcard, rather than being surrounded by thousands of cheesy buildings.",FALSE,11,6,1/25/2016 11:06
group 470,1/25/2016 11:07,R_1DXYd9l6v95Hxa5,User 2,I would read books all day with music playing. I don't have enough music in my life.,FALSE,11,7,1/25/2016 11:07
group 470,1/25/2016 11:07,R_1DXYd9l6v95Hxa5,User 2,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",FALSE,11,7,1/25/2016 11:07
group 470,1/25/2016 11:06,R_2EG0tBl1vzgWS2p,User 1,"What would constitute a ""perfect"" day for you?",FALSE,11,6,1/25/2016 11:06
group 470,1/25/2016 11:08,R_2EG0tBl1vzgWS2p,User 1,"I would definitely want to retain my mind. After a severe vitamin deficiency that I went through that affected many things, I've learned firsthand just how important our minds are.",FALSE,11,8,1/25/2016 11:08
group 470,1/25/2016 11:24,R_1DXYd9l6v95Hxa5,User 2,"I cried in front of my boss a couple days ago, by myself on the ride home from work last Saturday",FALSE,11,24,1/25/2016 11:24
group 470,1/25/2016 11:26,R_2EG0tBl1vzgWS2p,User 1,"Your house, containing everything you own, catches fire. After saving your loved ones and pets, you have time to safely make a final dash to save any one item. What would it be? Why?",FALSE,11,26,1/25/2016 11:26
group 470,1/25/2016 11:26,R_1DXYd9l6v95Hxa5,User 2,"My computer, phone, and Kindle. It's how I stay connected to my family.",FALSE,11,26,1/25/2016 11:26
group 470,1/25/2016 11:26,R_2EG0tBl1vzgWS2p,User 1,I would save the quilt that my grandmother made me. I would save it because she meant so much to me and she made it with her hands just for me.,FALSE,11,26,1/25/2016 11:26
group 470,1/25/2016 11:26,R_1DXYd9l6v95Hxa5,User 2,". Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",FALSE,11,26,1/25/2016 11:26
group 470,1/25/2016 11:26,R_2EG0tBl1vzgWS2p,User 1,". Of all the people in your family, whose death would you find most disturbing? Why?",FALSE,11,26,1/25/2016 11:26
group 470,1/25/2016 11:27,R_1DXYd9l6v95Hxa5,User 2,"My sister, because we have huge unresolved issues.",FALSE,11,27,1/25/2016 11:27
group 470,1/25/2016 11:27,R_2EG0tBl1vzgWS2p,User 1,"My dad because he seems so strong, and I cannot imagine him no longer alive.",FALSE,11,27,1/25/2016 11:27
group 470,1/25/2016 11:27,R_1DXYd9l6v95Hxa5,User 2,Thanks for the chat! Look for BlueSkyHippie on the forums,FALSE,11,27,1/25/2016 11:27
group 470,1/25/2016 11:27,R_2EG0tBl1vzgWS2p,User 1,Thank you! This was fun!,FALSE,11,27,1/25/2016 11:27
group 470,1/25/2016 11:24,R_1DXYd9l6v95Hxa5,User 2,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",FALSE,11,24,1/25/2016 11:24
group 470,1/25/2016 11:24,R_2EG0tBl1vzgWS2p,User 1,". If you were to die this evening with no opportunity to communicate with anyone, what would you most regret not having told someone? Why haven't you told them yet?",FALSE,11,24,1/25/2016 11:24
group 470,1/25/2016 11:25,R_1DXYd9l6v95Hxa5,User 2,"I would tell my sons that although we are not close, they are and always have been number one in my heart.",FALSE,11,25,1/25/2016 11:25
group 470,1/25/2016 11:25,R_2EG0tBl1vzgWS2p,User 1,I would regret not telling my grandfather that I loved her more than she knows. I didn't tell her because she could not speak to me due to a stroke,FALSE,11,25,1/25/2016 11:25
group 470,1/25/2016 11:25,R_1DXYd9l6v95Hxa5,User 2,I haven't told them because they're not ready to hear it.,FALSE,11,25,1/25/2016 11:25
group 470,1/25/2016 11:25,R_1DXYd9l6v95Hxa5,User 2,"Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",FALSE,11,25,1/25/2016 11:25
group 470,1/25/2016 11:20,R_2EG0tBl1vzgWS2p,User 1,"My mother was ""missing"" for 28 years. I could not find her. In the last 5 years, it began tearing me apart that I couldn't find her. I looked for her on the Internet for decades. I finally found her last  year. Her address finally showed up on the Internet. I learned that she had been living in my childhood home (which I did not know after she inherited it) the entire time that she was missing (but not reaching out to me at all). So, when I found her, I found her in an assisted living home with dementia. It's killing me. I've forgiven her. And she misses and loves me. I've been waiting to hear her say those things for decades. I feel torn about the past relationship, adn worried I can't afford to fly to her soon so that i can repair what little time we have with our future relationship.",FALSE,11,20,1/25/2016 11:20
group 470,1/25/2016 11:17,R_1DXYd9l6v95Hxa5,User 2,I would forgive more to give peace to others and myself. The lack of peace in some relationships is depressing.,FALSE,11,17,1/25/2016 11:17
group 470,1/25/2016 11:17,R_1DXYd9l6v95Hxa5,User 2,"How	do	you	feel	about	your	relationship	with	your	mother?",FALSE,11,17,1/25/2016 11:17
group 470,1/25/2016 11:17,R_2EG0tBl1vzgWS2p,User 1,"If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why?",FALSE,11,17,1/25/2016 11:17
group 470,1/25/2016 11:14,R_2EG0tBl1vzgWS2p,User 1,"My mom plucking me out of the water when a current forced me under water, I couldn't breathe, and I was being swept away when I was a little girl.",FALSE,11,14,1/25/2016 11:14
group 470,1/25/2016 11:21,R_1DXYd9l6v95Hxa5,User 2,"I feel peace when I think about my mom. We had a great relationship. A little sad because she died so young, but I cherish the time we had.",FALSE,11,21,1/25/2016 11:21
group 470,1/25/2016 11:21,R_1DXYd9l6v95Hxa5,User 2,"Share	with	your	partner	an	embarrassing	moment	in	your	life.",FALSE,11,21,1/25/2016 11:21
group 470,1/25/2016 11:23,R_2EG0tBl1vzgWS2p,User 1,"I don't get embarrassed very easily, but there was this moment back when I was very young, and had just arrived at basic training. I was 3am and I had been flying all day and in busses all day to get to the destination. I was so tired and hungry. I was in a room with a drill sergeant who was trying to intimidate me (common), and I accidentally passes gas while she was busy yelling. I could not laugh (frowned upon), and she stopped speaking and looked surprised. Lol",FALSE,11,23,1/25/2016 11:23
group 470,1/25/2016 11:23,R_2EG0tBl1vzgWS2p,User 1,Share with your partner an embarrassing moment in your life.,FALSE,11,23,1/25/2016 11:23
group 470,1/25/2016 11:21,R_2EG0tBl1vzgWS2p,User 1,How do you feel about your relationship with your mother?,FALSE,11,21,1/25/2016 11:21
group 470,1/25/2016 11:23,R_1DXYd9l6v95Hxa5,User 2,"I had to start a new job right after I had all my top teeth removed. It was a call center job and I could not speak very clearly. Plus, I looked like a damn hillbilly with no teeth.",FALSE,11,23,1/25/2016 11:23
group 470,1/25/2016 11:24,R_1DXYd9l6v95Hxa5,User 2,"When	did	you	last	cry	in	front	of	another	person?	By	yourself?",FALSE,11,24,1/25/2016 11:24
group 470,1/25/2016 11:24,R_2EG0tBl1vzgWS2p,User 1,I last cried in front of my boyfriend about 3 days ago. I last cried by myself yesterday.,FALSE,11,24,1/25/2016 11:24
group 470,1/25/2016 11:24,R_2EG0tBl1vzgWS2p,User 1,When did you last cry in front of another person? By yourself?,FALSE,11,24,1/25/2016 11:24
group 470,1/25/2016 11:13,R_2EG0tBl1vzgWS2p,User 1,What is the greatest accomplishment of your life?,FALSE,11,13,1/25/2016 11:13
group 470,1/25/2016 11:13,R_2EG0tBl1vzgWS2p,User 1,"I think that maybe, being in the military was my greatest accomplishment",FALSE,11,13,1/25/2016 11:13
group 470,1/25/2016 11:12,R_1DXYd9l6v95Hxa5,User 2,"What	is	the	greatest	accomplishment	of	your	life?",FALSE,11,12,1/25/2016 11:12
group 470,1/25/2016 11:12,R_1DXYd9l6v95Hxa5,User 2,I would want to know if my relationship with my son will ever be repaired. It breaks my heart.,FALSE,11,12,1/25/2016 11:12
group 470,1/25/2016 11:13,R_1DXYd9l6v95Hxa5,User 2,Surviving it. The rough patch in my thirties was bad. (Thanks for your service!),FALSE,11,13,1/25/2016 11:13
group 470,1/25/2016 11:13,R_1DXYd9l6v95Hxa5,User 2,"What	is	your	most	treasured	memory?",FALSE,11,13,1/25/2016 11:13
group 470,1/25/2016 11:15,R_2EG0tBl1vzgWS2p,User 1,What is your most treasured memory?,FALSE,11,15,1/25/2016 11:15
group 470,1/25/2016 11:15,R_1DXYd9l6v95Hxa5,User 2,My mom teaching me to read. Best times.,FALSE,11,15,1/25/2016 11:15
group 470,1/25/2016 11:15,R_1DXYd9l6v95Hxa5,User 2,"If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?",FALSE,11,15,1/25/2016 11:15
group 470,1/25/2016 11:17,R_2EG0tBl1vzgWS2p,User 1,"I would surround myself with beauty, ice cream and nothing but happy things. The reason why is that there are too many not-so-nice things, everywhere you turn. There's little beauty here where I live. The neighborhood is not good. People are angry. The TV and news are full of horrible things..",FALSE,11,17,1/25/2016 11:17
group 471,1/25/2016 11:08,R_Pzyt7kQEBq4RqhP,User 2, :smiley:,FALSE,11,8,1/25/2016 11:08
