Group,Time,Id,User,Message
group 629,1/26/2016 2:21,R_6LkHWf2vV9AdaUx,User 1,I dressed up as the painter Bob Ross
group 629,1/26/2016 2:21,R_6LkHWf2vV9AdaUx,User 1,"If	you	could	invent	a	new	flavor	of	ice	cream,	what	would	it	be?"
group 629,1/26/2016 2:22,R_2aIWLzjh3Q2wN1U,User 2,Something with nutella swirled in it... and chocolate covered pretzels.  I am a fan of chocolate.
group 629,1/26/2016 2:22,R_2aIWLzjh3Q2wN1U,User 2,"If	you	could	invent	a	new	flavor	of	ice	cream,	what	would	it	be?"
group 629,1/26/2016 2:23,R_6LkHWf2vV9AdaUx,User 1,"Probably some kind of brownie, caramel, peanut butter ice cream."
group 629,1/26/2016 2:24,R_6LkHWf2vV9AdaUx,User 1,"What	is	your	favorite	holiday?	Why?"
group 629,1/26/2016 2:25,R_2aIWLzjh3Q2wN1U,User 2,"4th of july.  I like that it is a social holiday but without the pressure of cooking the perfect meal or gift giving.  Also, it's during the summer which is my favorite season and it gives an excuse to have a pool party"
group 629,1/26/2016 2:25,R_2aIWLzjh3Q2wN1U,User 2,"What	is	your	favorite	holiday?	Why?"
group 629,1/26/2016 2:26,R_6LkHWf2vV9AdaUx,User 1,It's a toss up between Thanksgiving and Christmas.  I just enjoy spending time with family.  4th of July is a good one though!
group 629,1/26/2016 2:26,R_6LkHWf2vV9AdaUx,User 1,"What	gifts	did	you	receive	on	your	last	birthday?"
group 629,1/26/2016 2:27,R_2aIWLzjh3Q2wN1U,User 2,"A few bottles of wine, a fitbit, and assorted knick-knacks.  I'm told that I'm a hard person to shop for.  haha."
group 629,1/26/2016 2:27,R_2aIWLzjh3Q2wN1U,User 2,"What	gifts	did	you	receive	on	your	last	birthday?"
group 629,1/26/2016 2:28,R_6LkHWf2vV9AdaUx,User 1,"Haha, I can't even remember!  I'm sure a Lowe's gift card from my father in law, my parents probably gave me some cash lol and I can't even remember what my wife got me.  I'm sure it was something good!"
group 629,1/26/2016 2:28,R_6LkHWf2vV9AdaUx,User 1,"Describe	the	last	time	you	went	to	the	zoo."
group 629,1/26/2016 2:31,R_2aIWLzjh3Q2wN1U,User 2,The last time I went to the zoo was what seems like a million years ago.  It was for a child development class and we took pre-school aged kids to the zoo.  I'm pretty sure they had more fun than I did.  Everything seems so much smaller when you get older :confused:
group 629,1/26/2016 2:31,R_2aIWLzjh3Q2wN1U,User 2,"Describe	the	last	time	you	went	to	the	zoo."
group 629,1/26/2016 2:32,R_6LkHWf2vV9AdaUx,User 1,"I think it's been 4 or 5 years since we've been to the zoo.  Seems like most of the animals were inside, I don't remember seeing many lol so it was kinda lame."
group 629,1/26/2016 2:32,R_6LkHWf2vV9AdaUx,User 1,"Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything	funny	that	has	resulted	from	 this?"
group 629,1/26/2016 2:33,R_2aIWLzjh3Q2wN1U,User 2,"Unfortunately for me, I usually stay up late AND get up early.  I always have intentions of going to sleep earlier but it never seems to happen.  I don't think anything funny has resulted from it, just me being grouchy and in desperate need of a nap."
group 629,1/26/2016 2:33,R_2aIWLzjh3Q2wN1U,User 2,"Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything	funny	that	has	resulted	from	 this?"
group 629,1/26/2016 2:35,R_6LkHWf2vV9AdaUx,User 1,"On the weekdays I go to bed early and on the weekends I stay up late.  Like you, I'm  not sure if anything funny has resulted from it"
group 629,1/26/2016 2:35,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 629,1/26/2016 2:35,R_6LkHWf2vV9AdaUx,User 1,"What	did	you	do	this	summer?"
group 629,1/26/2016 2:35,R_2aIWLzjh3Q2wN1U,User 2,I quit my old job that felt like it was slowly sucking my soul and got a new one which I love every day of.  I went to the beach a few times and went to Aruba in August
group 629,1/26/2016 2:36,R_2aIWLzjh3Q2wN1U,User 2,"What	did	you	do	this	summer?"
group 629,1/26/2016 2:36,R_6LkHWf2vV9AdaUx,User 1,"Work, work and more work!"
group 629,1/26/2016 2:36,R_6LkHWf2vV9AdaUx,User 1,"Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted."
group 629,1/26/2016 2:36,R_2aIWLzjh3Q2wN1U,User 2,Awe
group 629,1/26/2016 2:37,R_2aIWLzjh3Q2wN1U,User 2,I don't really have a favorite.  The last movie I saw was Joy with Jennifer Lawrence.  I think she is developing into a great actress
group 629,1/26/2016 2:37,R_2aIWLzjh3Q2wN1U,User 2,"Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted."
group 629,1/26/2016 2:38,R_6LkHWf2vV9AdaUx,User 1,"Channing Tatum, lol the last movie my wife and I saw was Magic Mike XXL hahahaha.  I don't know, he's just kinda funny in his movies."
group 629,1/26/2016 2:38,R_6LkHWf2vV9AdaUx,User 1,"What	is	your	favorite	holiday?	Why?"
group 629,1/26/2016 2:38,R_2aIWLzjh3Q2wN1U,User 2,I think we covered this one already... but it's still 4th of July!  It's a good reason to hang out by the pool with your friends and family and have a bbq.
group 629,1/26/2016 2:39,R_2aIWLzjh3Q2wN1U,User 2,"What	is	your	favorite	holiday?	Why?"
group 629,1/26/2016 2:39,R_6LkHWf2vV9AdaUx,User 1,lol we did cover this already.... It's still a toss up between Christmas and Thanksgiving because I like spending time with family.
group 629,1/26/2016 2:39,R_6LkHWf2vV9AdaUx,User 1,"What	foreign	country	would	you	most	like	to	visit?	What	attracts	you	to	this	place?"
group 629,1/26/2016 2:40,R_2aIWLzjh3Q2wN1U,User 2,I really want to visit Germany.  I'm going there this summer but I have a lot of family roots there that I would like to explore
group 629,1/26/2016 2:40,R_2aIWLzjh3Q2wN1U,User 2,"What	foreign	country	would	you	most	like	to	visit?	What	attracts	you	to	this	place?"
group 629,1/26/2016 2:41,R_6LkHWf2vV9AdaUx,User 1,Germany would be awesome... I'd say Germany or Australia.  Australia just because it seems cool and Germany because I also have family roots in Germany.
group 629,1/26/2016 2:41,R_6LkHWf2vV9AdaUx,User 1,"Do	you	prefer	digital	watches	and	clocks	or	the	kind	with	hands?	Why?"
group 629,1/26/2016 2:42,R_2aIWLzjh3Q2wN1U,User 2,"I think digital watches are easier to read when you are glancing at them, but I prefer watches with hands because they are more aesthetically pleasing to the eye"
group 629,1/26/2016 2:42,R_2aIWLzjh3Q2wN1U,User 2,"Do	you	prefer	digital	watches	and	clocks	or	the	kind	with	hands?	Why?"
group 629,1/26/2016 2:42,R_6LkHWf2vV9AdaUx,User 1,"Yeah I totally agree, digital are easier at a glance but analog watches look better."
group 629,1/26/2016 2:42,R_6LkHWf2vV9AdaUx,User 1,"Describe	your mother's	best	friend."
group 629,1/26/2016 2:43,R_2aIWLzjh3Q2wN1U,User 2,My mom is one of 5 girls in her family.   I would say her sisters are her best friends as they grew up relying on each other and are still very close.
group 629,1/26/2016 2:43,R_2aIWLzjh3Q2wN1U,User 2,"Describe	your mother's	best	friend."
group 629,1/26/2016 2:44,R_6LkHWf2vV9AdaUx,User 1,"Yeah I don't even know who my moms best friend is, I'll say its her sister."
group 629,1/26/2016 2:44,R_2aIWLzjh3Q2wN1U,User 2,haha
group 629,1/26/2016 2:44,R_6LkHWf2vV9AdaUx,User 1,"How	often	do	you	get	your	hair	cut?	Where	do	you	go?	Have	you	ever	had	a	really	bad	 haircut	experience?"
group 629,1/26/2016 2:45,,System,>> This chat has now expired.
group 63,1/9/2016 20:24,,System,>> User 1 has Connected
group 63,1/9/2016 20:25,,System,>> User 1 has Disconnected
group 630,1/26/2016 2:18,,System,>> User 1 has Connected
group 630,1/26/2016 2:27,,System,>> All chat participants have arrived. You may now chat!
group 630,1/26/2016 2:27,,System,>> User 2 has Connected
group 630,1/26/2016 2:30,R_3negNHYt42O7STq,User 1,Hello :)
group 630,1/26/2016 2:31,R_3jVSNcCmyU7WlY5,User 2,Hello
group 630,1/26/2016 2:32,R_3negNHYt42O7STq,User 1,"So, let us begin. When was the last time you walked for more than an hour? Describe where you went and what you saw"
group 630,1/26/2016 2:37,R_3negNHYt42O7STq,User 1,"How	did	you	celebrate	last	Halloween?"
group 630,1/26/2016 2:37,R_3jVSNcCmyU7WlY5,User 2,i walked to the park with my grandkids and we stop at a lake and counted the turtle.
group 630,1/26/2016 2:38,R_3jVSNcCmyU7WlY5,User 2,When was the last time you walked for more than an hour? Describe where you went and what you saw
group 630,1/26/2016 2:39,R_3negNHYt42O7STq,User 1,I went for a walk this past weekend. I walked to the store and saw a few friends along the way.
group 630,1/26/2016 2:39,R_3jVSNcCmyU7WlY5,User 2,I passed out candy at my sisters house.
group 630,1/26/2016 2:39,R_3jVSNcCmyU7WlY5,User 2,How did you celebrate last Halloween?
group 630,1/26/2016 2:40,R_3negNHYt42O7STq,User 1,"Last Halloween I stayed inside and watched a few scary movies. If	you	could	invent	a	new	flavor	of	ice	cream,	what	would	it	be?"
group 630,1/26/2016 2:41,R_3jVSNcCmyU7WlY5,User 2,"i don't know know what flavor it would be, but it would have chocolate and peanut butter in it."
group 630,1/26/2016 2:41,R_3jVSNcCmyU7WlY5,User 2,"If you could invent a new flavor of ice cream, what would it be?"
group 630,1/26/2016 2:42,R_3negNHYt42O7STq,User 1,"Hmm. A new flavor of ice cream ? I would have to pick some kind of mint flavored ice-cream, preferably spearmint (if it does not already exists)"
group 630,1/26/2016 2:42,R_3negNHYt42O7STq,User 1,"What	is	your	favorite	holiday?	Why?"
group 630,1/26/2016 2:44,R_3jVSNcCmyU7WlY5,User 2,My favorite holiday is Christmas because I like giving presents. I usually go to one of my kids house
group 630,1/26/2016 2:45,R_3jVSNcCmyU7WlY5,User 2,What is your favorite holiday? Why?
group 630,1/26/2016 2:45,R_3jVSNcCmyU7WlY5,User 2,sorry i keep forgetting to hit send
group 630,1/26/2016 2:45,R_3negNHYt42O7STq,User 1,It's okay. My favorite holiday is memorial day. Mainly because it falls on (or close too) my birthday.
group 630,1/26/2016 2:45,R_3negNHYt42O7STq,User 1,"What	gifts	did	you	receive	on	your	last	birthday?"
group 630,1/26/2016 2:47,R_3jVSNcCmyU7WlY5,User 2,I recieved some books( I like to read) and a gift of going out to dinner with the family
group 630,1/26/2016 2:48,R_3jVSNcCmyU7WlY5,User 2,What gifts did you receive on your last birthday?
group 630,1/26/2016 2:48,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 630,1/26/2016 2:49,R_3jVSNcCmyU7WlY5,User 2,when was the last time you went to the zoo
group 630,1/26/2016 2:49,R_3negNHYt42O7STq,User 1,I got accepted to an internship..I consider that my birthday gift.
group 630,1/26/2016 2:49,R_3negNHYt42O7STq,User 1,"Describe	the	last	time	you	went	to	the	zoo."
group 630,1/26/2016 2:49,R_3negNHYt42O7STq,User 1,"The last time I went to the zoo, I got stuck in the rain :( The animals were fun to watch run around. They seemed to enjoy it much more than I did."
group 630,1/26/2016 2:50,R_3jVSNcCmyU7WlY5,User 2,thats a great gift. I haven't been to the zoo in a long time I cant remember
group 630,1/26/2016 2:50,R_3negNHYt42O7STq,User 1,"Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything	funny	that	has	resulted	from	 this?"
group 630,1/26/2016 2:51,R_3jVSNcCmyU7WlY5,User 2,i get up early nothing i get up to relax before starting the day
group 630,1/26/2016 2:51,R_3jVSNcCmyU7WlY5,User 2,:  Do you like to get up early or stay up late? Is there anything funny that has resulted from this?
group 630,1/26/2016 2:52,R_3jVSNcCmyU7WlY5,User 2,what did you do this summer?
group 630,1/26/2016 2:52,R_3negNHYt42O7STq,User 1,"It depends on the day of the week. Most weekdays, I go to sleep semi-late and wake up early. On weekends, I stay up late and sleep in late. Nothing 'fun' every results from this, directly."
group 630,1/26/2016 2:53,R_3negNHYt42O7STq,User 1,"This summer, I worked at my internship and turked like I had never turked before. what did you do this summer?"
group 630,1/26/2016 2:54,R_3jVSNcCmyU7WlY5,User 2,I visited my daughter in NC for about 3 weeks. also when I got home we went to some of the close by parks
group 630,1/26/2016 2:55,R_3negNHYt42O7STq,User 1,"Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted."
group 630,1/26/2016 2:57,R_3jVSNcCmyU7WlY5,User 2,my favorite actor is right now is drew barrymore. i have bwwn waatching  some of her movies. cant described any one scene right now
group 630,1/26/2016 2:58,R_3jVSNcCmyU7WlY5,User 2,Who is your favorite actor of your own gender? Describe a favorite scene in which this person has acted.
group 630,1/26/2016 2:58,,System,>> This chat has now expired.
group 631,1/26/2016 2:20,,System,>> User 1 has Connected
group 631,1/26/2016 2:23,,System,>> User 1 has Disconnected
group 632,1/26/2016 2:23,,System,>> User 1 has Connected
group 632,1/26/2016 2:26,,System,>> User 1 has Disconnected
group 633,1/26/2016 2:43,,System,>> User 1 has Connected
group 633,1/26/2016 2:48,,System,>> All chat participants have arrived. You may now chat!
group 633,1/26/2016 2:48,,System,>> User 2 has Connected
group 633,1/26/2016 2:49,R_usscdbSoQMF5iM1,User 1,Hi
group 633,1/26/2016 2:49,R_2y8EhYiMfCeXns6,User 2,Hello :smiley:
group 633,1/26/2016 2:49,R_usscdbSoQMF5iM1,User 1,let's get started
group 633,1/26/2016 2:49,R_2y8EhYiMfCeXns6,User 2,Ok perfect!
group 633,1/26/2016 2:50,R_2y8EhYiMfCeXns6,User 2,Should I ask first?
group 633,1/26/2016 2:50,R_usscdbSoQMF5iM1,User 1,"When was the	last time you walked for more	than	an hour?"
group 633,1/26/2016 2:50,R_2y8EhYiMfCeXns6,User 2,I would say maybe two weeks ago. I went to a state park and walked around barefoot to align my spine
group 633,1/26/2016 2:51,R_usscdbSoQMF5iM1,User 1,Describe where you went and what you saw.
group 633,1/26/2016 2:51,R_2y8EhYiMfCeXns6,User 2,I saw many animals and even a few otters. I stopped by the flowing river and touched trees. I saw a lot of wildlife it was a good experience
group 633,1/26/2016 2:51,R_usscdbSoQMF5iM1,User 1,That sounds like fun.
group 633,1/26/2016 2:52,R_2y8EhYiMfCeXns6,User 2,When was the last time you waked for more than an hour?
group 633,1/26/2016 2:52,R_2y8EhYiMfCeXns6,User 2,When was the last time you walked for more than an hour?
group 633,1/26/2016 2:52,R_usscdbSoQMF5iM1,User 1,Let me think...
group 633,1/26/2016 2:54,R_usscdbSoQMF5iM1,User 1,"It was last weekend, my boyfriend and I went to Kansas City to look at the microcenter to buy computer parts, and we ended up going to the Cabela's store to look around."
group 633,1/26/2016 2:54,R_2y8EhYiMfCeXns6,User 2,Describe where you went and what you saw.
group 633,1/26/2016 2:54,R_usscdbSoQMF5iM1,User 1,"There were so many neat exotic animals that were preserved by taxidermy, including an elephant and lion from Africa, and A LOT of deer."
group 633,1/26/2016 2:55,R_2y8EhYiMfCeXns6,User 2,Wow that's awesome
group 633,1/26/2016 2:55,R_usscdbSoQMF5iM1,User 1,"How	did you celebrate last Halloween?"
group 633,1/26/2016 2:55,R_2y8EhYiMfCeXns6,User 2,I didn't do much. I wanted to go out and celebrate but I ended up staying in and just watching movies with my roommate.
group 633,1/26/2016 2:56,R_2y8EhYiMfCeXns6,User 2,How did you celebrate last Halloween?
group 633,1/26/2016 2:57,R_usscdbSoQMF5iM1,User 1,"Well, I couldn't afford a costume so I shopped around town for Halloween Candy on sale and tried to find a pumpkin to carve last minute, but they were all out. So I pretty much stayed home as well."
group 633,1/26/2016 2:57,R_2y8EhYiMfCeXns6,User 2,That's ok this halloween will be better I'm sure
group 633,1/26/2016 2:57,R_usscdbSoQMF5iM1,User 1,"If you could invent a new flavor of ice cream, what would it be?"
group 633,1/26/2016 2:58,R_2y8EhYiMfCeXns6,User 2,I think it would be a combination. I love nutella and strawberries so a nutella strawberry ice cream swirl.
group 633,1/26/2016 2:58,R_2y8EhYiMfCeXns6,User 2,"If you could invent a new flavor of ice cream, what would it be?"
group 633,1/26/2016 2:59,R_usscdbSoQMF5iM1,User 1,"I like those flavors too. But I would incorporate some kind of white chocolate with mocha, inspired by my favorite starbucks drink."
group 633,1/26/2016 3:00,R_2y8EhYiMfCeXns6,User 2,yum that sounds good :yum:
group 633,1/26/2016 3:00,R_usscdbSoQMF5iM1,User 1,What is your favorite holiday? Why?
group 633,1/26/2016 3:00,R_2y8EhYiMfCeXns6,User 2,I love thanksgiving because I love to cook and eat! plus I enjoy being around family and the overall fall feeling of thanksgiving it's a joyous occasion.
group 633,1/26/2016 3:00,R_2y8EhYiMfCeXns6,User 2,What is your favorite holiday? Why?
group 633,1/26/2016 3:01,R_usscdbSoQMF5iM1,User 1,"The 4th of July, mainly because it is my birthday and because I LOVE to barbeque."
group 633,1/26/2016 3:01,R_2y8EhYiMfCeXns6,User 2,I love barbecue as well
group 633,1/26/2016 3:01,R_usscdbSoQMF5iM1,User 1,Thanksgiving is my second pick
group 633,1/26/2016 3:02,R_2y8EhYiMfCeXns6,User 2,delicious :yum: :yum:
group 633,1/26/2016 3:02,R_usscdbSoQMF5iM1,User 1,What gifts did you receive on your last birthday?
group 633,1/26/2016 3:02,R_2y8EhYiMfCeXns6,User 2,I don't make a big deal out of my birthday so I just got a wallet from a good friend and a nice free meal at a local thai restaurant
group 633,1/26/2016 3:03,R_2y8EhYiMfCeXns6,User 2,What gifts did you receive on your last birthday?
group 633,1/26/2016 3:04,R_usscdbSoQMF5iM1,User 1,"I didn't ask for anything, but we did have a nice family get together... and pulled bbq pork...mmm"
group 633,1/26/2016 3:04,R_2y8EhYiMfCeXns6,User 2,true that's always good. Family time.
group 633,1/26/2016 3:04,R_usscdbSoQMF5iM1,User 1,Describe the last time you went to the zoo?
group 633,1/26/2016 3:05,R_2y8EhYiMfCeXns6,User 2,It was about a year ago we went down south to the biggest zoo and we got to see all sort of animals from lions to elephants to capybara's to otters. It was beautiful. I hate to see animals in captivity but this zoo really tries to make it as homey as possible.
group 633,1/26/2016 3:06,R_2y8EhYiMfCeXns6,User 2,Describe the last time you went to the zoo?
group 633,1/26/2016 3:08,R_usscdbSoQMF5iM1,User 1,I went with my family and saw my grandpa for the first time in a couple of years. The zoo was small but it had a lot of interesting sections. The butterfly house was my favorite part of it. And I took over 100 pictures.
group 633,1/26/2016 3:08,R_2y8EhYiMfCeXns6,User 2,beautiful :heart_eyes:
group 633,1/26/2016 3:08,R_2y8EhYiMfCeXns6,User 2,I love butterfliews would love to go to a butterfly garden
group 633,1/26/2016 3:09,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 633,1/26/2016 3:09,R_usscdbSoQMF5iM1,User 1,Do you like to get up early or stay up late?
group 633,1/26/2016 3:09,R_2y8EhYiMfCeXns6,User 2,I like to get up early but also stay up late haha. Nothing funny that I can think of just maybe when I wake up I am sometimes dazed and stumble about looking for my glasses and I feel like Velma. I probably look a lot funnier than I feel.
group 633,1/26/2016 3:09,R_usscdbSoQMF5iM1,User 1,Is there anything funny that has resulted from this?
group 633,1/26/2016 3:10,R_2y8EhYiMfCeXns6,User 2,Nothing funny
group 633,1/26/2016 3:10,R_usscdbSoQMF5iM1,User 1,ok
group 633,1/26/2016 3:10,R_2y8EhYiMfCeXns6,User 2,Do you like to get up early or stay up late? and is there anything funny that resulted from this?
group 633,1/26/2016 3:11,R_usscdbSoQMF5iM1,User 1,I usually stay up late... and never get up early. nothing funny for me either
group 633,1/26/2016 3:11,R_usscdbSoQMF5iM1,User 1,What did you do this summer?
group 633,1/26/2016 3:11,R_2y8EhYiMfCeXns6,User 2,This summer I mostly worked. I worked and worked so I can become financially stable. I also took summer courses at the local university.
group 633,1/26/2016 3:11,R_2y8EhYiMfCeXns6,User 2,What did you do this summer?
group 633,1/26/2016 3:12,R_usscdbSoQMF5iM1,User 1,"I moved to go back to school. I also drill with the national guard for two weeks in the summer. I would've liked to go swimming more, but mostly worked as well."
group 633,1/26/2016 3:12,R_usscdbSoQMF5iM1,User 1,"Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted."
group 633,1/26/2016 3:13,R_2y8EhYiMfCeXns6,User 2,My favorite actress is Viola Davis. And a favorite scene is from How to Get Away with Murder in which a court case she was handling a rich property owner set a man up for killing his wife. Annalise (Viola Davis) stuck it to him and delivered a powerful case to show the court he was guilty of it
group 633,1/26/2016 3:13,R_2y8EhYiMfCeXns6,User 2,It was awesome and she was dynamic
group 633,1/26/2016 3:13,R_2y8EhYiMfCeXns6,User 2,Who is your favorite actor of your own gender? Describe a favorite scene in which this person has acted.
group 633,1/26/2016 3:15,R_usscdbSoQMF5iM1,User 1,Melissa Mccartney.
group 633,1/26/2016 3:15,R_2y8EhYiMfCeXns6,User 2,Describe a favorite scene in which this person has acted.
group 633,1/26/2016 3:15,R_usscdbSoQMF5iM1,User 1,In brides maids where they all get food poisoning and she has to crap in the sink. haha
group 633,1/26/2016 3:16,R_2y8EhYiMfCeXns6,User 2,haha yikes
group 633,1/26/2016 3:16,R_2y8EhYiMfCeXns6,User 2,:flushed:
group 633,1/26/2016 3:16,R_usscdbSoQMF5iM1,User 1,"What	is	your	favorite	holiday?	Why?"
group 633,1/26/2016 3:16,R_usscdbSoQMF5iM1,User 1,I don't know why that question is on the list twice
group 633,1/26/2016 3:16,R_2y8EhYiMfCeXns6,User 2,Thanksgiving still haha :joy: i love food and family nothing makes me happier
group 633,1/26/2016 3:16,R_2y8EhYiMfCeXns6,User 2,What is your favorite holiday? Why?
group 633,1/26/2016 3:16,R_2y8EhYiMfCeXns6,User 2,me neither haha
group 633,1/26/2016 3:17,R_usscdbSoQMF5iM1,User 1,4th of july... again
group 633,1/26/2016 3:17,R_usscdbSoQMF5iM1,User 1,"What	foreign	country	would	you	most	like	to	visit?	What	attracts	you	to	this	place?"
group 633,1/26/2016 3:18,R_2y8EhYiMfCeXns6,User 2,Nigeria because I recently took an ancestry test and found out this is where my family is from. So I would love to visit the land and see the people. It's a beautiful country.
group 633,1/26/2016 3:18,R_2y8EhYiMfCeXns6,User 2,What foreign country would you most like to visit? What attracts you to this place?
group 633,1/26/2016 3:19,R_usscdbSoQMF5iM1,User 1,France. I have my french minor and would love to experience the romantic culture there in person. Hopefully I get to take a trip there next spring.
group 633,1/26/2016 3:19,,System,>> This chat has now expired.
group 634,1/26/2016 2:51,,System,>> User 1 has Connected
group 634,1/26/2016 3:02,,System,>> All chat participants have arrived. You may now chat!
group 634,1/26/2016 3:02,,System,>> User 2 has Connected
group 634,1/26/2016 3:04,R_1DFKhbUm8iLbuja,User 2,"When	was	the	last time	you	walked	for	more	than	an	hour?	Describe	where	you	went	and	 what	you	saw"
group 634,1/26/2016 3:04,,System,>> User 1 has Disconnected
group 634,1/26/2016 3:06,R_1DFKhbUm8iLbuja,User 2,Is anyone there?
group 634,1/26/2016 3:13,,System,>> User 2 has Disconnected
group 634,1/26/2016 3:23,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 634,1/26/2016 3:33,,System,>> This chat has now expired.
group 635,1/26/2016 3:14,,System,>> User 1 has Connected
group 635,1/26/2016 3:19,,System,>> User 1 has Disconnected
group 636,1/26/2016 3:25,,System,>> User 1 has Connected
group 636,1/26/2016 3:30,,System,>> User 1 has Disconnected
group 637,1/26/2016 3:31,,System,>> User 1 has Connected
group 637,1/26/2016 3:32,,System,>> All chat participants have arrived. You may now chat!
group 637,1/26/2016 3:32,,System,>> User 2 has Connected
group 637,1/26/2016 3:33,R_RX0Ou9vMcvWVLLX,User 1,When was the last time you walked for more than an hour? Describe where you went and what you saw.
group 637,1/26/2016 3:34,R_1NqBww1Co9ytRgR,User 2,"I last walked for over an hour when I was in New York City. I saw the majority of Time Square and Grand Central Station. I saw people of all types, and had a very unique experience at an Italian establishment."
group 637,1/26/2016 3:34,R_1NqBww1Co9ytRgR,User 2,When was the last time you walked for more than an hour? Describe where you went and what you saw.
group 637,1/26/2016 3:35,R_RX0Ou9vMcvWVLLX,User 1,"The last time I walked for more than an hour was when I took my dog for a walk around the neighborhood. I saw many different houses, people and animals."
group 637,1/26/2016 3:35,R_RX0Ou9vMcvWVLLX,User 1,How did you celebrate last Halloween?
group 637,1/26/2016 3:36,R_1NqBww1Co9ytRgR,User 2,Last Halloween I did not celebrate as I had to work. We dressed for the occasion at work and all gave each other candy.
group 637,1/26/2016 3:36,R_1NqBww1Co9ytRgR,User 2,How did you celebrate last Halloween?
group 637,1/26/2016 3:37,R_RX0Ou9vMcvWVLLX,User 1,Last Halloween I stayed at home and watched scary movies.
group 637,1/26/2016 3:37,R_RX0Ou9vMcvWVLLX,User 1,"If you could invent a new flavor of ice cream, what would it be?"
group 637,1/26/2016 3:37,R_1NqBww1Co9ytRgR,User 2,It would be Samuel Adams Cherry Wheat beer flavored with an equivalent alcohol content.
group 637,1/26/2016 3:37,R_1NqBww1Co9ytRgR,User 2,"If you could invent a new flavor of ice cream, what would it be?"
group 637,1/26/2016 3:38,R_RX0Ou9vMcvWVLLX,User 1,It would be Jack Daniels Whiskey flavor.
group 637,1/26/2016 3:38,R_RX0Ou9vMcvWVLLX,User 1,What is your favorite holiday? Why?
group 637,1/26/2016 3:38,R_1NqBww1Co9ytRgR,User 2,My favorite holiday is Christmas as I always get to spend time with my family and go back home.
group 637,1/26/2016 3:38,R_1NqBww1Co9ytRgR,User 2,What is your favorite holiday? Why?
group 637,1/26/2016 3:40,R_RX0Ou9vMcvWVLLX,User 1,I don't really have a favorite holiday. I guess I would have to pick Halloween because I like scary things.
group 637,1/26/2016 3:40,R_RX0Ou9vMcvWVLLX,User 1,What gifts did you receive on your last birthday?
group 637,1/26/2016 3:41,R_1NqBww1Co9ytRgR,User 2,I received cash from all of my friends and relatives as they know that cash is the best gift to receive when you are older.
group 637,1/26/2016 3:41,R_1NqBww1Co9ytRgR,User 2,What gifts did you receive on your last birthday?
group 637,1/26/2016 3:41,R_RX0Ou9vMcvWVLLX,User 1,I received gift cards to GameStop and Barnes & Noble.
group 637,1/26/2016 3:41,R_RX0Ou9vMcvWVLLX,User 1,Describe the last time you went to the zoo.
group 637,1/26/2016 3:42,R_1NqBww1Co9ytRgR,User 2,"I saw an elephant that had recently been born, it was only 5 months old."
group 637,1/26/2016 3:42,R_1NqBww1Co9ytRgR,User 2,Describe the last time you went to the zoo.
group 637,1/26/2016 3:42,R_RX0Ou9vMcvWVLLX,User 1,I saw the new primate exhibit. It was fascinating.
group 637,1/26/2016 3:43,R_RX0Ou9vMcvWVLLX,User 1,Do you like to get up early or stay up late? Is there anything funny that has resulted form this?
group 637,1/26/2016 3:43,R_1NqBww1Co9ytRgR,User 2,I like to get up early and exercise. Nothing funny has resulted from this except slipping on ice one too many times.
group 637,1/26/2016 3:43,R_1NqBww1Co9ytRgR,User 2,Do you like to get up early or stay up late? Is there anything funny that has resulted form this?
group 637,1/26/2016 3:44,R_RX0Ou9vMcvWVLLX,User 1,I like to stay up late. Nothing funny has resulted from this.
group 637,1/26/2016 3:44,R_RX0Ou9vMcvWVLLX,User 1,What did you do this summer?
group 637,1/26/2016 3:44,R_1NqBww1Co9ytRgR,User 2,"I worked mostly, and did not take a vacation. Some summer classes as well."
group 637,1/26/2016 3:44,R_1NqBww1Co9ytRgR,User 2,What did you do this summer?
group 637,1/26/2016 3:45,R_RX0Ou9vMcvWVLLX,User 1,I worked mainly. I went to the casino a few times.
group 637,1/26/2016 3:45,R_RX0Ou9vMcvWVLLX,User 1,Who is your favorite actor of your own gender? Describe a favorite scene in which this person has acted.
group 637,1/26/2016 3:45,R_1NqBww1Co9ytRgR,User 2,I do not watch movies or television so I do not have a favorite actor. I tend to spend my time reading and going outside with friends and to exercise.
group 637,1/26/2016 3:45,R_1NqBww1Co9ytRgR,User 2,Who is your favorite actor of your own gender? Describe a favorite scene in which this person has acted.
